TimePeriod,Area_Name,Indicator_Name,Data_Value,Subgroup_Val
2004, Tripura,Actual Strength - Total,3,Dy. Supdt.
2004, Tripura,Actual Strength - Total,0,Head Matron
2004, Tripura,Actual Strength - Total,74,Head Warders
2004, Tripura,Actual Strength - Total,3,Jailor
2004, Tripura,Actual Strength - Total,15,Lab Technician and Lab Attendant
2004, Tripura,Actual Strength - Total,0,Matron
2004, Tripura,Actual Strength - Total,1,Medical Officer
2004, Tripura,Actual Strength - Total,1,Officers
2004, Tripura,Actual Strength - Total,80,Other Cadres
2004, Tripura,Actual Strength - Total,0,Other Jail Cadre Staff
2004, Tripura,Actual Strength - Total,0,Other Medical Staff
2004, Tripura,Actual Strength - Total,0,Other Non-Gazetted Staff
2004, Tripura,Actual Strength - Total,4,Other Officers
2004, Tripura,Actual Strength - Total,8,Pharmacists
2004, Tripura,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Tripura,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Tripura,Actual Strength - Total,0,Resident Medical Officer
2004, Tripura,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Tripura,Actual Strength - Total,1,Supdt.
2004, Tripura,Actual Strength - Total,552,Total Strength of Officials
2004, Tripura,Actual Strength - Total,348,Warders
2004, Meghalaya,Actual Strength - Total,1,A.I.G.
2004, Meghalaya,Actual Strength - Total,5,Assistant Jailor
2004, Meghalaya,Actual Strength - Total,0,Assistant Supdt.
2004, Meghalaya,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Meghalaya,Actual Strength - Total,0,D.I.G.
2004, Meghalaya,Actual Strength - Total,0,Dy. Jailor
2004, Meghalaya,Actual Strength - Total,0,Dy. Supdt.
2004, Meghalaya,Actual Strength - Total,0,Head Matron
2004, Meghalaya,Actual Strength - Total,12,Head Warders
2004, Meghalaya,Actual Strength - Total,4,Jailor
2004, Meghalaya,Actual Strength - Total,1,Lab Technician and Lab Attendant
2004, Meghalaya,Actual Strength - Total,0,Matron
2004, Meghalaya,Actual Strength - Total,4,Medical Officer
2004, Meghalaya,Actual Strength - Total,1,Officers
2004, Meghalaya,Actual Strength - Total,14,Other Cadres
2004, Meghalaya,Actual Strength - Total,29,Other Jail Cadre Staff
2004, Meghalaya,Actual Strength - Total,5,Other Medical Staff
2004, Meghalaya,Actual Strength - Total,12,Other Non-Gazetted Staff
2004, Meghalaya,Actual Strength - Total,0,Other Officers
2004, Meghalaya,Actual Strength - Total,4,Pharmacists
2004, Meghalaya,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Meghalaya,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Meghalaya,Actual Strength - Total,0,Resident Medical Officer
2004, Meghalaya,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Meghalaya,Actual Strength - Total,4,Supdt.
2004, Meghalaya,Actual Strength - Total,208,Total Strength of Officials
2004, Meghalaya,Actual Strength - Total,111,Warders
2004, Assam,Actual Strength - Total,0,A.I.G.
2004, Assam,Actual Strength - Total,87,Assistant Jailor
2004, Assam,Actual Strength - Total,0,Assistant Supdt.
2004, Assam,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Assam,Actual Strength - Total,1,D.I.G.
2004, Assam,Actual Strength - Total,0,Dy. Jailor
2004, Assam,Actual Strength - Total,0,Dy. Supdt.
2004, Assam,Actual Strength - Total,0,Head Matron
2004, Assam,Actual Strength - Total,59,Head Warders
2004, Assam,Actual Strength - Total,24,Jailor
2004, Assam,Actual Strength - Total,5,Lab Technician and Lab Attendant
2004, Assam,Actual Strength - Total,0,Matron
2004, Assam,Actual Strength - Total,26,Medical Officer
2004, Assam,Actual Strength - Total,2,Officers
2004, Assam,Actual Strength - Total,48,Other Cadres
2004, Assam,Actual Strength - Total,0,Other Jail Cadre Staff
2004, Assam,Actual Strength - Total,6,Other Medical Staff
2004, Assam,Actual Strength - Total,29,Other Non-Gazetted Staff
2004, Assam,Actual Strength - Total,0,Other Officers
2004, Assam,Actual Strength - Total,24,Pharmacists
2004, Assam,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Assam,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Assam,Actual Strength - Total,0,Resident Medical Officer
2004, Assam,Actual Strength - Total,31,Social Worker and Other Correctional Staff
2004, Assam,Actual Strength - Total,13,Supdt.
2004, Assam,Actual Strength - Total,939,Total Strength of Officials
2004, Assam,Actual Strength - Total,583,Warders
2004, West Bengal,Actual Strength - Total,2,A.I.G.
2004, West Bengal,Actual Strength - Total,36,Assistant Jailor
2004, West Bengal,Actual Strength - Total,0,Assistant Supdt.
2004, West Bengal,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, West Bengal,Actual Strength - Total,5,D.I.G.
2004, West Bengal,Actual Strength - Total,65,Dy. Jailor
2004, West Bengal,Actual Strength - Total,19,Dy. Supdt.
2004, West Bengal,Actual Strength - Total,1,Head Matron
2004, West Bengal,Actual Strength - Total,202,Head Warders
2004, West Bengal,Actual Strength - Total,33,Jailor
2004, West Bengal,Actual Strength - Total,6,Lab Technician and Lab Attendant
2004, West Bengal,Actual Strength - Total,1,Matron
2004, West Bengal,Actual Strength - Total,44,Medical Officer
2004, West Bengal,Actual Strength - Total,7,Officers
2004, West Bengal,Actual Strength - Total,0,Other Cadres
2004, West Bengal,Actual Strength - Total,19,Other Jail Cadre Staff
2004, West Bengal,Actual Strength - Total,4,Other Medical Staff
2004, West Bengal,Actual Strength - Total,356,Other Non-Gazetted Staff
2004, West Bengal,Actual Strength - Total,20,Other Officers
2004, West Bengal,Actual Strength - Total,52,Pharmacists
2004, West Bengal,Actual Strength - Total,37,Probation Officer and Welfare Officer
2004, West Bengal,Actual Strength - Total,2,Psychologists and Psychiatrists
2004, West Bengal,Actual Strength - Total,18,Resident Medical Officer
2004, West Bengal,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, West Bengal,Actual Strength - Total,8,Supdt.
2004, West Bengal,Actual Strength - Total,3430,Total Strength of Officials
2004, West Bengal,Actual Strength - Total,2492,Warders
2004, Jharkhand,Actual Strength - Total,1,A.I.G.
2004, Jharkhand,Actual Strength - Total,28,Assistant Jailor
2004, Jharkhand,Actual Strength - Total,0,Assistant Supdt.
2004, Jharkhand,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Jharkhand,Actual Strength - Total,0,D.I.G.
2004, Jharkhand,Actual Strength - Total,0,Dy. Jailor
2004, Jharkhand,Actual Strength - Total,0,Dy. Supdt.
2004, Jharkhand,Actual Strength - Total,0,Head Matron
2004, Jharkhand,Actual Strength - Total,48,Head Warders
2004, Jharkhand,Actual Strength - Total,5,Jailor
2004, Jharkhand,Actual Strength - Total,2,Lab Technician and Lab Attendant
2004, Jharkhand,Actual Strength - Total,25,Matron
2004, Jharkhand,Actual Strength - Total,9,Medical Officer
2004, Jharkhand,Actual Strength - Total,2,Officers
2004, Jharkhand,Actual Strength - Total,17,Other Cadres
2004, Jharkhand,Actual Strength - Total,48,Other Jail Cadre Staff
2004, Jharkhand,Actual Strength - Total,4,Other Medical Staff
2004, Jharkhand,Actual Strength - Total,8,Other Non-Gazetted Staff
2004, Jharkhand,Actual Strength - Total,12,Other Officers
2004, Jharkhand,Actual Strength - Total,6,Pharmacists
2004, Jharkhand,Actual Strength - Total,8,Probation Officer and Welfare Officer
2004, Jharkhand,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Jharkhand,Actual Strength - Total,5,Resident Medical Officer
2004, Jharkhand,Actual Strength - Total,1,Social Worker and Other Correctional Staff
2004, Jharkhand,Actual Strength - Total,22,Supdt.
2004, Jharkhand,Actual Strength - Total,745,Total Strength of Officials
2004, Jharkhand,Actual Strength - Total,493,Warders
2004, Odisha,Actual Strength - Total,1,A.I.G.
2004, Odisha,Actual Strength - Total,71,Assistant Jailor
2004, Odisha,Actual Strength - Total,0,Assistant Supdt.
2004, Odisha,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Odisha,Actual Strength - Total,0,D.I.G.
2004, Odisha,Actual Strength - Total,0,Dy. Jailor
2004, Odisha,Actual Strength - Total,0,Dy. Supdt.
2004, Odisha,Actual Strength - Total,0,Head Matron
2004, Odisha,Actual Strength - Total,198,Head Warders
2004, Odisha,Actual Strength - Total,68,Jailor
2004, Odisha,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004, Odisha,Actual Strength - Total,1,Matron
2004, Odisha,Actual Strength - Total,15,Medical Officer
2004, Odisha,Actual Strength - Total,5,Officers
2004, Odisha,Actual Strength - Total,318,Other Cadres
2004, Odisha,Actual Strength - Total,0,Other Jail Cadre Staff
2004, Odisha,Actual Strength - Total,6,Other Medical Staff
2004, Odisha,Actual Strength - Total,207,Other Non-Gazetted Staff
2004, Odisha,Actual Strength - Total,93,Other Officers
2004, Odisha,Actual Strength - Total,60,Pharmacists
2004, Odisha,Actual Strength - Total,47,Probation Officer and Welfare Officer
2004, Odisha,Actual Strength - Total,3,Psychologists and Psychiatrists
2004, Odisha,Actual Strength - Total,0,Resident Medical Officer
2004, Odisha,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Odisha,Actual Strength - Total,15,Supdt.
2004, Odisha,Actual Strength - Total,2190,Total Strength of Officials
2004, Odisha,Actual Strength - Total,1081,Warders
2004, Chhattisgarh,Actual Strength - Total,1,A.I.G.
2004, Chhattisgarh,Actual Strength - Total,23,Assistant Jailor
2004, Chhattisgarh,Actual Strength - Total,0,Assistant Supdt.
2004, Chhattisgarh,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Chhattisgarh,Actual Strength - Total,1,D.I.G.
2004, Chhattisgarh,Actual Strength - Total,30,Dy. Jailor
2004, Chhattisgarh,Actual Strength - Total,0,Dy. Supdt.
2004, Chhattisgarh,Actual Strength - Total,0,Head Matron
2004, Chhattisgarh,Actual Strength - Total,89,Head Warders
2004, Chhattisgarh,Actual Strength - Total,5,Jailor
2004, Chhattisgarh,Actual Strength - Total,1,Lab Technician and Lab Attendant
2004, Chhattisgarh,Actual Strength - Total,2,Matron
2004, Chhattisgarh,Actual Strength - Total,5,Medical Officer
2004, Chhattisgarh,Actual Strength - Total,0,Officers
2004, Chhattisgarh,Actual Strength - Total,0,Other Cadres
2004, Chhattisgarh,Actual Strength - Total,108,Other Jail Cadre Staff
2004, Chhattisgarh,Actual Strength - Total,1,Other Medical Staff
2004, Chhattisgarh,Actual Strength - Total,18,Other Non-Gazetted Staff
2004, Chhattisgarh,Actual Strength - Total,3,Other Officers
2004, Chhattisgarh,Actual Strength - Total,5,Pharmacists
2004, Chhattisgarh,Actual Strength - Total,3,Probation Officer and Welfare Officer
2004, Chhattisgarh,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Chhattisgarh,Actual Strength - Total,0,Resident Medical Officer
2004, Chhattisgarh,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Chhattisgarh,Actual Strength - Total,5,Supdt.
2004, Chhattisgarh,Actual Strength - Total,871,Total Strength of Officials
2004, Chhattisgarh,Actual Strength - Total,570,Warders
2004, Madhya Pradesh,Actual Strength - Total,0,A.I.G.
2004, Madhya Pradesh,Actual Strength - Total,0,Assistant Jailor
2004, Madhya Pradesh,Actual Strength - Total,0,Assistant Supdt.
2004, Madhya Pradesh,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Madhya Pradesh,Actual Strength - Total,3,D.I.G.
2004, Madhya Pradesh,Actual Strength - Total,122,Dy. Jailor
2004, Madhya Pradesh,Actual Strength - Total,0,Dy. Supdt.
2004, Madhya Pradesh,Actual Strength - Total,0,Head Matron
2004, Madhya Pradesh,Actual Strength - Total,405,Head Warders
2004, Madhya Pradesh,Actual Strength - Total,59,Jailor
2004, Madhya Pradesh,Actual Strength - Total,5,Lab Technician and Lab Attendant
2004, Madhya Pradesh,Actual Strength - Total,3,Matron
2004, Madhya Pradesh,Actual Strength - Total,7,Medical Officer
2004, Madhya Pradesh,Actual Strength - Total,9,Officers
2004, Madhya Pradesh,Actual Strength - Total,0,Other Cadres
2004, Madhya Pradesh,Actual Strength - Total,0,Other Jail Cadre Staff
2004, Madhya Pradesh,Actual Strength - Total,42,Other Medical Staff
2004, Madhya Pradesh,Actual Strength - Total,101,Other Non-Gazetted Staff
2004, Madhya Pradesh,Actual Strength - Total,4,Other Officers
2004, Madhya Pradesh,Actual Strength - Total,0,Pharmacists
2004, Madhya Pradesh,Actual Strength - Total,13,Probation Officer and Welfare Officer
2004, Madhya Pradesh,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Madhya Pradesh,Actual Strength - Total,17,Resident Medical Officer
2004, Madhya Pradesh,Actual Strength - Total,35,Social Worker and Other Correctional Staff
2004, Madhya Pradesh,Actual Strength - Total,14,Supdt.
2004, Madhya Pradesh,Actual Strength - Total,3338,Total Strength of Officials
2004, Madhya Pradesh,Actual Strength - Total,2498,Warders
2004, Gujarat,Actual Strength - Total,0,A.I.G.
2004, Gujarat,Actual Strength - Total,0,Assistant Jailor
2004, Gujarat,Actual Strength - Total,17,Assistant Supdt.
2004, Gujarat,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Gujarat,Actual Strength - Total,1,D.I.G.
2004, Gujarat,Actual Strength - Total,0,Dy. Jailor
2004, Gujarat,Actual Strength - Total,1,Dy. Supdt.
2004, Gujarat,Actual Strength - Total,0,Head Matron
2004, Gujarat,Actual Strength - Total,238,Head Warders
2004, Gujarat,Actual Strength - Total,45,Jailor
2004, Gujarat,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004, Gujarat,Actual Strength - Total,15,Matron
2004, Gujarat,Actual Strength - Total,10,Medical Officer
2004, Gujarat,Actual Strength - Total,5,Officers
2004, Gujarat,Actual Strength - Total,40,Other Cadres
2004, Gujarat,Actual Strength - Total,0,Other Jail Cadre Staff
2004, Gujarat,Actual Strength - Total,0,Other Medical Staff
2004, Gujarat,Actual Strength - Total,160,Other Non-Gazetted Staff
2004, Gujarat,Actual Strength - Total,1,Other Officers
2004, Gujarat,Actual Strength - Total,7,Pharmacists
2004, Gujarat,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Gujarat,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Gujarat,Actual Strength - Total,0,Resident Medical Officer
2004, Gujarat,Actual Strength - Total,33,Social Worker and Other Correctional Staff
2004, Gujarat,Actual Strength - Total,2,Supdt.
2004, Gujarat,Actual Strength - Total,975,Total Strength of Officials
2004, Gujarat,Actual Strength - Total,399,Warders
2004,Daman & Diu,Actual Strength - Total,0,A.I.G.
2004,Daman & Diu,Actual Strength - Total,2,Assistant Jailor
2004,Daman & Diu,Actual Strength - Total,0,Assistant Supdt.
2004,Daman & Diu,Actual Strength - Total,0,"D.G., Addl. D.G. and I.G."
2004,Daman & Diu,Actual Strength - Total,0,D.I.G.
2004,Daman & Diu,Actual Strength - Total,0,Dy. Jailor
2004,Daman & Diu,Actual Strength - Total,0,Dy. Supdt.
2004,Daman & Diu,Actual Strength - Total,0,Head Matron
2004,Daman & Diu,Actual Strength - Total,0,Head Warders
2004,Daman & Diu,Actual Strength - Total,0,Jailor
2004,Daman & Diu,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004,Daman & Diu,Actual Strength - Total,0,Matron
2004,Daman & Diu,Actual Strength - Total,0,Medical Officer
2004,Daman & Diu,Actual Strength - Total,0,Officers
2004,Daman & Diu,Actual Strength - Total,3,Other Cadres
2004,Daman & Diu,Actual Strength - Total,8,Other Jail Cadre Staff
2004,Daman & Diu,Actual Strength - Total,0,Other Medical Staff
2004,Daman & Diu,Actual Strength - Total,0,Other Non-Gazetted Staff
2004,Daman & Diu,Actual Strength - Total,0,Other Officers
2004,Daman & Diu,Actual Strength - Total,0,Pharmacists
2004,Daman & Diu,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004,Daman & Diu,Actual Strength - Total,0,Psychologists and Psychiatrists
2004,Daman & Diu,Actual Strength - Total,0,Resident Medical Officer
2004,Daman & Diu,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004,Daman & Diu,Actual Strength - Total,0,Supdt.
2004,Daman & Diu,Actual Strength - Total,14,Total Strength of Officials
2004,Daman & Diu,Actual Strength - Total,1,Warders
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,A.I.G.
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Assistant Jailor
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Assistant Supdt.
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,"D.G., Addl. D.G. and I.G."
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,D.I.G.
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Dy. Jailor
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Dy. Supdt.
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Head Matron
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Head Warders
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Jailor
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Matron
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Medical Officer
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Officers
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Other Cadres
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Other Jail Cadre Staff
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Other Medical Staff
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Other Non-Gazetted Staff
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Other Officers
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Pharmacists
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Psychologists and Psychiatrists
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Resident Medical Officer
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Supdt.
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Total Strength of Officials
2004,Dadra & Nagar Haveli,Actual Strength - Total,0,Warders
2004, Maharashtra,Actual Strength - Total,0,A.I.G.
2004, Maharashtra,Actual Strength - Total,98,Assistant Jailor
2004, Maharashtra,Actual Strength - Total,18,Assistant Supdt.
2004, Maharashtra,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Maharashtra,Actual Strength - Total,2,D.I.G.
2004, Maharashtra,Actual Strength - Total,131,Dy. Jailor
2004, Maharashtra,Actual Strength - Total,10,Dy. Supdt.
2004, Maharashtra,Actual Strength - Total,7,Head Matron
2004, Maharashtra,Actual Strength - Total,412,Head Warders
2004, Maharashtra,Actual Strength - Total,50,Jailor
2004, Maharashtra,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004, Maharashtra,Actual Strength - Total,33,Matron
2004, Maharashtra,Actual Strength - Total,25,Medical Officer
2004, Maharashtra,Actual Strength - Total,17,Officers
2004, Maharashtra,Actual Strength - Total,168,Other Cadres
2004, Maharashtra,Actual Strength - Total,42,Other Jail Cadre Staff
2004, Maharashtra,Actual Strength - Total,0,Other Medical Staff
2004, Maharashtra,Actual Strength - Total,321,Other Non-Gazetted Staff
2004, Maharashtra,Actual Strength - Total,0,Other Officers
2004, Maharashtra,Actual Strength - Total,30,Pharmacists
2004, Maharashtra,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Maharashtra,Actual Strength - Total,5,Psychologists and Psychiatrists
2004, Maharashtra,Actual Strength - Total,8,Resident Medical Officer
2004, Maharashtra,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Maharashtra,Actual Strength - Total,2,Supdt.
2004, Maharashtra,Actual Strength - Total,3372,Total Strength of Officials
2004, Maharashtra,Actual Strength - Total,1992,Warders
2004, Andhra Pradesh,Actual Strength - Total,0,A.I.G.
2004, Andhra Pradesh,Actual Strength - Total,0,Assistant Jailor
2004, Andhra Pradesh,Actual Strength - Total,0,Assistant Supdt.
2004, Andhra Pradesh,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Andhra Pradesh,Actual Strength - Total,3,D.I.G.
2004, Andhra Pradesh,Actual Strength - Total,156,Dy. Jailor
2004, Andhra Pradesh,Actual Strength - Total,33,Dy. Supdt.
2004, Andhra Pradesh,Actual Strength - Total,0,Head Matron
2004, Andhra Pradesh,Actual Strength - Total,416,Head Warders
2004, Andhra Pradesh,Actual Strength - Total,57,Jailor
2004, Andhra Pradesh,Actual Strength - Total,9,Lab Technician and Lab Attendant
2004, Andhra Pradesh,Actual Strength - Total,0,Matron
2004, Andhra Pradesh,Actual Strength - Total,0,Medical Officer
2004, Andhra Pradesh,Actual Strength - Total,0,Officers
2004, Andhra Pradesh,Actual Strength - Total,289,Other Cadres
2004, Andhra Pradesh,Actual Strength - Total,62,Other Jail Cadre Staff
2004, Andhra Pradesh,Actual Strength - Total,28,Other Medical Staff
2004, Andhra Pradesh,Actual Strength - Total,333,Other Non-Gazetted Staff
2004, Andhra Pradesh,Actual Strength - Total,7,Other Officers
2004, Andhra Pradesh,Actual Strength - Total,23,Pharmacists
2004, Andhra Pradesh,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Andhra Pradesh,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Andhra Pradesh,Actual Strength - Total,29,Resident Medical Officer
2004, Andhra Pradesh,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Andhra Pradesh,Actual Strength - Total,8,Supdt.
2004, Andhra Pradesh,Actual Strength - Total,3111,Total Strength of Officials
2004, Andhra Pradesh,Actual Strength - Total,1657,Warders
2004, Karnataka,Actual Strength - Total,0,A.I.G.
2004, Karnataka,Actual Strength - Total,0,Assistant Jailor
2004, Karnataka,Actual Strength - Total,14,Assistant Supdt.
2004, Karnataka,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Karnataka,Actual Strength - Total,2,D.I.G.
2004, Karnataka,Actual Strength - Total,0,Dy. Jailor
2004, Karnataka,Actual Strength - Total,0,Dy. Supdt.
2004, Karnataka,Actual Strength - Total,0,Head Matron
2004, Karnataka,Actual Strength - Total,202,Head Warders
2004, Karnataka,Actual Strength - Total,74,Jailor
2004, Karnataka,Actual Strength - Total,3,Lab Technician and Lab Attendant
2004, Karnataka,Actual Strength - Total,2,Matron
2004, Karnataka,Actual Strength - Total,12,Medical Officer
2004, Karnataka,Actual Strength - Total,12,Officers
2004, Karnataka,Actual Strength - Total,1014,Other Cadres
2004, Karnataka,Actual Strength - Total,24,Other Jail Cadre Staff
2004, Karnataka,Actual Strength - Total,4,Other Medical Staff
2004, Karnataka,Actual Strength - Total,172,Other Non-Gazetted Staff
2004, Karnataka,Actual Strength - Total,43,Other Officers
2004, Karnataka,Actual Strength - Total,12,Pharmacists
2004, Karnataka,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Karnataka,Actual Strength - Total,1,Psychologists and Psychiatrists
2004, Karnataka,Actual Strength - Total,0,Resident Medical Officer
2004, Karnataka,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Karnataka,Actual Strength - Total,7,Supdt.
2004, Karnataka,Actual Strength - Total,2408,Total Strength of Officials
2004, Karnataka,Actual Strength - Total,809,Warders
2004, Goa,Actual Strength - Total,1,A.I.G.
2004, Goa,Actual Strength - Total,13,Assistant Jailor
2004, Goa,Actual Strength - Total,2,Assistant Supdt.
2004, Goa,Actual Strength - Total,0,"D.G., Addl. D.G. and I.G."
2004, Goa,Actual Strength - Total,0,D.I.G.
2004, Goa,Actual Strength - Total,0,Dy. Jailor
2004, Goa,Actual Strength - Total,0,Dy. Supdt.
2004, Goa,Actual Strength - Total,0,Head Matron
2004, Goa,Actual Strength - Total,0,Head Warders
2004, Goa,Actual Strength - Total,8,Jailor
2004, Goa,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004, Goa,Actual Strength - Total,1,Matron
2004, Goa,Actual Strength - Total,0,Medical Officer
2004, Goa,Actual Strength - Total,0,Officers
2004, Goa,Actual Strength - Total,0,Other Cadres
2004, Goa,Actual Strength - Total,137,Other Jail Cadre Staff
2004, Goa,Actual Strength - Total,1,Other Medical Staff
2004, Goa,Actual Strength - Total,33,Other Non-Gazetted Staff
2004, Goa,Actual Strength - Total,0,Other Officers
2004, Goa,Actual Strength - Total,0,Pharmacists
2004, Goa,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004, Goa,Actual Strength - Total,0,Psychologists and Psychiatrists
2004, Goa,Actual Strength - Total,0,Resident Medical Officer
2004, Goa,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004, Goa,Actual Strength - Total,5,Supdt.
2004, Goa,Actual Strength - Total,204,Total Strength of Officials
2004, Goa,Actual Strength - Total,3,Warders
2004,Lakshadweep,Actual Strength - Total,0,A.I.G.
2004,Lakshadweep,Actual Strength - Total,0,Assistant Jailor
2004,Lakshadweep,Actual Strength - Total,0,Assistant Supdt.
2004,Lakshadweep,Actual Strength - Total,0,"D.G., Addl. D.G. and I.G."
2004,Lakshadweep,Actual Strength - Total,0,D.I.G.
2004,Lakshadweep,Actual Strength - Total,0,Dy. Jailor
2004,Lakshadweep,Actual Strength - Total,0,Dy. Supdt.
2004,Lakshadweep,Actual Strength - Total,0,Head Matron
2004,Lakshadweep,Actual Strength - Total,0,Head Warders
2004,Lakshadweep,Actual Strength - Total,0,Jailor
2004,Lakshadweep,Actual Strength - Total,0,Lab Technician and Lab Attendant
2004,Lakshadweep,Actual Strength - Total,0,Matron
2004,Lakshadweep,Actual Strength - Total,0,Medical Officer
2004,Lakshadweep,Actual Strength - Total,0,Officers
2004,Lakshadweep,Actual Strength - Total,0,Other Cadres
2004,Lakshadweep,Actual Strength - Total,0,Other Jail Cadre Staff
2004,Lakshadweep,Actual Strength - Total,0,Other Medical Staff
2004,Lakshadweep,Actual Strength - Total,0,Other Non-Gazetted Staff
2004,Lakshadweep,Actual Strength - Total,0,Other Officers
2004,Lakshadweep,Actual Strength - Total,0,Pharmacists
2004,Lakshadweep,Actual Strength - Total,0,Probation Officer and Welfare Officer
2004,Lakshadweep,Actual Strength - Total,0,Psychologists and Psychiatrists
2004,Lakshadweep,Actual Strength - Total,0,Resident Medical Officer
2004,Lakshadweep,Actual Strength - Total,0,Social Worker and Other Correctional Staff
2004,Lakshadweep,Actual Strength - Total,0,Supdt.
2004,Lakshadweep,Actual Strength - Total,0,Total Strength of Officials
2004,Lakshadweep,Actual Strength - Total,0,Warders
2004, Kerala,Actual Strength - Total,0,A.I.G.
2004, Kerala,Actual Strength - Total,84,Assistant Jailor
2004, Kerala,Actual Strength - Total,0,Assistant Supdt.
2004, Kerala,Actual Strength - Total,1,"D.G., Addl. D.G. and I.G."
2004, Kerala,Actual Strength - Total,3,D.I.G.
2004, Kerala,Actual Strength - Total,15,Dy. Jailor
2004, Kerala,Actual Strength - Total,2,Dy. Supdt.
2004, Kerala,Actual Strength - Total,0,Head Matron
2004, Kerala,Actual Strength - Total,234,Head Warders
2004, Kerala,Actual Strength - Total,12,Jailor
2004, Kerala,Actual Strength - Total,4,Lab Technician and Lab Attendant
2004, Kerala,Actual Strength - Total,9,Matron
2004, Kerala,Actual Strength - Total,35,Medical Officer
2004, Kerala,Actual Strength - Total,8,Officers
2004, Kerala,Actual Strength - Total,0,Other Cadres
2004, Kerala,Actual Strength - Total,55,Other Jail Cadre Staff
2004, Kerala,Actual Strength - Total,3,Other Medical Staff
2004, Kerala,Actual Strength - Total,58,Other Non-Gazetted Staff
