State_UT_name,Year,Jail_Type,Male Convicts,Female_Convicts,Total_Convicts,Male_Under_trial,Female_Under_trial,Total_Under_trial,Male_Detenues,Female_Detenues,Total_Detenues,Male_Others,Female_Others,Total_Others,Total_Male,Total_Female,Grand_Total
Orissa,2010,Sub_Jail,1101,21,1122,4130,223,4353,0,0,0,0,0,0,5231,244,5475
Orissa,2010,Women Jail,0,12,12,0,9,9,0,0,0,0,0,0,0,21,21
Orissa,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orissa,2010,Open Jail,112,0,112,0,0,0,0,0,0,0,0,0,112,0,112
Orissa,2010,Special Jail,239,5,244,734,34,768,0,0,0,0,0,0,973,39,1012
Orissa,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orissa,2010,Total,3837,114,3951,8102,376,8478,0,0,0,0,0,0,11939,490,12429
Orissa,2011,Central Jail,837,41,878,1326,35,1361,0,0,0,0,0,0,2163,76,2239
Orissa,2011,District Jail,1437,37,1474,1800,67,1867,0,0,0,0,0,0,3237,104,3341
Orissa,2011,Sub_Jail,1023,18,1041,4861,185,5046,0,0,0,0,0,0,5884,203,6087
Orissa,2011,Women Jail,0,12,12,0,10,10,0,0,0,0,0,0,0,22,22
Orissa,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orissa,2011,Open Jail,65,0,65,0,0,0,0,0,0,0,0,0,65,0,65
Orissa,2011,Special Jail,227,4,231,734,34,768,0,0,0,0,0,0,961,38,999
Orissa,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orissa,2011,Total,3589,112,3701,8721,331,9052,0,0,0,0,0,0,12310,443,12753
Orissa,2012,Central Jail,1049,37,1086,1637,55,1692,0,0,0,0,0,0,2686,92,2778
Orissa,2012,District Jail,1079,27,1106,1724,57,1781,0,0,0,0,0,0,2803,84,2887
Orissa,2012,Sub_Jail,1064,25,1089,4718,219,4937,0,0,0,0,0,0,5782,244,6026
Orissa,2012,Women Jail,0,8,8,0,11,11,0,0,0,0,0,0,0,19,19
Orissa,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orissa,2012,Open Jail,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100
Orissa,2012,Special Jail,233,8,241,787,29,816,0,0,0,0,0,0,1020,37,1057
Orissa,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orissa,2012,Total,3525,105,3630,8866,371,9237,0,0,0,0,0,0,12391,476,12867
Punjab,2001,Central Jail,2954,63,3017,5786,269,6055,12,0,12,133,2,135,8885,334,9219
Punjab,2001,District Jail,375,4,379,931,80,1011,0,0,0,1,0,1,1307,84,1391
Punjab,2001,Sub_Jail,52,0,52,755,0,755,0,0,0,1,0,1,808,0,808
Punjab,2001,Women Jail,0,103,103,0,104,104,0,0,0,0,3,3,0,210,210
Punjab,2001,Borstal School,94,0,94,233,0,233,0,0,0,0,0,0,327,0,327
Punjab,2001,Open Jail,22,0,22,0,0,0,0,0,0,0,0,0,22,0,22
Punjab,2001,Special Jail,27,0,27,50,0,50,0,0,0,0,0,0,77,0,77
Punjab,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2001,Total,3524,170,3694,7755,453,8208,12,0,12,135,5,140,11426,628,12054
Punjab,2002,Central Jail,3018,82,3100,5391,273,5664,0,0,0,0,0,0,8409,355,8764
Punjab,2002,District Jail,519,26,545,1184,100,1284,12,0,12,0,0,0,1715,126,1841
Punjab,2002,Sub_Jail,74,0,74,828,0,828,0,0,0,0,0,0,902,0,902
Punjab,2002,Women Jail,0,151,151,0,98,98,0,0,0,0,0,0,0,249,249
Punjab,2002,Borstal School,89,0,89,239,0,239,0,0,0,0,0,0,328,0,328
Punjab,2002,Open Jail,25,0,25,0,0,0,0,0,0,0,0,0,25,0,25
Punjab,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2002,Total,3725,259,3984,7642,471,8113,12,0,12,0,0,0,11379,730,12109
Punjab,2003,Central Jail,3232,72,3304,6223,333,6556,2,0,2,31,0,31,9488,405,9893
Punjab,2003,District Jail,708,27,735,1227,104,1331,0,0,0,0,0,0,1935,131,2066
Punjab,2003,Sub_Jail,55,0,55,560,0,560,0,0,0,0,0,0,615,0,615
Punjab,2003,Women Jail,0,165,165,0,101,101,0,0,0,0,0,0,0,266,266
Punjab,2003,Borstal School,125,0,125,234,0,234,0,0,0,0,0,0,359,0,359
Punjab,2003,Open Jail,33,0,33,0,0,0,0,0,0,0,0,0,33,0,33
Punjab,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2003,Total,4153,264,4417,8244,538,8782,2,0,2,31,0,31,12430,802,13232
Punjab,2004,Central Jail,3786,65,3851,6928,291,7219,4,0,4,15,0,15,10733,356,11089
Punjab,2004,District Jail,737,31,768,1421,106,1527,19,0,19,0,0,0,2177,137,2314
Punjab,2004,Sub_Jail,91,0,91,842,0,842,0,0,0,0,0,0,933,0,933
Punjab,2004,Women Jail,0,178,178,0,104,104,0,0,0,0,0,0,0,282,282
Punjab,2004,Borstal School,110,0,110,309,0,309,0,0,0,0,0,0,419,0,419
Punjab,2004,Open Jail,27,0,27,0,0,0,0,0,0,0,0,0,27,0,27
Punjab,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2004,Total,4751,274,5025,9500,501,10001,23,0,23,15,0,15,14289,775,15064
Punjab,2005,Central Jail,3855,105,3960,6544,319,6863,3,0,3,9,0,9,10411,424,10835
Punjab,2005,District Jail,673,36,709,1316,92,1408,20,0,20,2,0,2,2011,128,2139
Punjab,2005,Sub_Jail,188,0,188,961,0,961,0,0,0,0,0,0,1149,0,1149
Punjab,2005,Women Jail,0,96,96,0,132,132,0,0,0,0,0,0,0,228,228
Punjab,2005,Borstal School,77,0,77,208,0,208,0,0,0,0,0,0,285,0,285
Punjab,2005,Open Jail,42,0,42,0,0,0,0,0,0,0,0,0,42,0,42
Punjab,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2005,Total,4835,237,5072,9029,543,9572,23,0,23,11,0,11,13898,780,14678
Punjab,2006,Central Jail,3841,120,3961,6593,342,6935,2,0,2,4,0,4,10440,462,10902
Punjab,2006,District Jail,910,39,949,1392,69,1461,18,0,18,0,0,0,2320,108,2428
Punjab,2006,Sub_Jail,241,0,241,1059,0,1059,0,0,0,0,0,0,1300,0,1300
Punjab,2006,Women Jail,0,98,98,0,108,108,0,0,0,0,0,0,0,206,206
Punjab,2006,Borstal School,62,0,62,188,0,188,0,0,0,0,0,0,250,0,250
Punjab,2006,Open Jail,29,0,29,0,0,0,0,0,0,0,0,0,29,0,29
Punjab,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2006,Total,5083,257,5340,9232,519,9751,20,0,20,4,0,4,14339,776,15115
Punjab,2007,Central Jail,3434,114,3548,7293,398,7691,0,0,0,13,0,13,10740,512,11252
Punjab,2007,District Jail,924,31,955,1654,78,1732,16,0,16,0,0,0,2594,109,2703
Punjab,2007,Sub_Jail,247,0,247,1183,0,1183,0,0,0,3,0,3,1433,0,1433
Punjab,2007,Women Jail,0,69,69,0,145,145,0,0,0,0,0,0,0,214,214
Punjab,2007,Borstal School,85,0,85,230,0,230,0,0,0,0,0,0,315,0,315
Punjab,2007,Open Jail,55,0,55,0,0,0,0,0,0,0,0,0,55,0,55
Punjab,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2007,Total,4745,214,4959,10360,621,10981,16,0,16,16,0,16,15137,835,15972
Punjab,2008,Central Jail,3872,152,4024,6908,316,7224,1,0,1,1,0,1,10782,468,11250
Punjab,2008,District Jail,937,30,967,1671,120,1791,12,0,12,0,0,0,2620,150,2770
Punjab,2008,Sub_Jail,241,0,241,1145,0,1145,0,0,0,1,0,1,1387,0,1387
Punjab,2008,Women Jail,0,82,82,0,122,122,0,0,0,0,0,0,0,204,204
Punjab,2008,Borstal School,98,0,98,347,0,347,0,0,0,0,0,0,445,0,445
Punjab,2008,Open Jail,59,0,59,0,0,0,0,0,0,0,0,0,59,0,59
Punjab,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2008,Total,5207,264,5471,10071,558,10629,13,0,13,2,0,2,15293,822,16115
Punjab,2009,Central Jail,4514,216,4730,7585,345,7930,0,0,0,7,0,7,12106,561,12667
Punjab,2009,District Jail,1235,51,1286,1809,141,1950,11,0,11,5,0,5,3060,192,3252
Punjab,2009,Sub_Jail,160,0,160,993,0,993,2,0,2,0,0,0,1155,0,1155
Punjab,2009,Women Jail,0,85,85,0,143,143,0,0,0,0,0,0,0,228,228
Punjab,2009,Borstal School,115,0,115,375,0,375,0,0,0,0,0,0,490,0,490
Punjab,2009,Open Jail,62,0,62,0,0,0,0,0,0,0,0,0,62,0,62
Punjab,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2009,Total,6086,352,6438,10762,629,11391,13,0,13,12,0,12,16873,981,17854
Punjab,2010,Central Jail,4795,215,5010,7170,448,7618,0,0,0,0,0,0,11965,663,12628
Punjab,2010,District Jail,1149,54,1203,1902,108,2010,0,0,0,0,0,0,3051,162,3213
Punjab,2010,Sub_Jail,199,0,199,957,0,957,0,0,0,0,0,0,1156,0,1156
Punjab,2010,Women Jail,0,87,87,0,106,106,0,0,0,0,0,0,0,193,193
Punjab,2010,Borstal School,92,0,92,304,0,304,0,0,0,0,0,0,396,0,396
Punjab,2010,Open Jail,58,0,58,0,0,0,0,0,0,0,0,0,58,0,58
Punjab,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2010,Total,6293,356,6649,10333,662,10995,0,0,0,0,0,0,16626,1018,17644
Punjab,2011,Central Jail,5118,247,5365,6770,369,7139,0,0,0,0,0,0,11888,616,12504
Punjab,2011,District Jail,1488,78,1566,1803,101,1904,0,0,0,0,0,0,3291,179,3470
Punjab,2011,Sub_Jail,303,0,303,806,0,806,0,0,0,0,0,0,1109,0,1109
Punjab,2011,Women Jail,0,129,129,0,113,113,0,0,0,0,0,0,0,242,242
Punjab,2011,Borstal School,123,0,123,333,0,333,0,0,0,0,0,0,456,0,456
Punjab,2011,Open Jail,40,0,40,0,0,0,0,0,0,0,0,0,40,0,40
Punjab,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2011,Total,7072,454,7526,9712,583,10295,0,0,0,0,0,0,16784,1037,17821
Punjab,2012,Central Jail,5491,217,5708,10712,544,11256,4,1,5,2,0,2,16209,762,16971
Punjab,2012,District Jail,1521,109,1630,2325,182,2507,3,0,3,0,0,0,3849,291,4140
Punjab,2012,Sub_Jail,257,0,257,1169,0,1169,0,0,0,3,0,3,1429,0,1429
Punjab,2012,Women Jail,0,81,81,0,139,139,0,0,0,0,2,2,0,222,222
Punjab,2012,Borstal School,93,0,93,302,0,302,0,0,0,0,0,0,395,0,395
Punjab,2012,Open Jail,62,0,62,0,0,0,0,0,0,0,0,0,62,0,62
Punjab,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,2012,Total,7424,407,7831,14508,865,15373,7,1,8,5,2,7,21944,1275,23219
Rajasthan,2001,Central Jail,3328,0,3328,2813,92,2905,45,0,45,16,0,16,6202,92,6294
Rajasthan,2001,District Jail,411,0,411,3508,107,3615,2,0,2,10,0,10,3931,107,4038
Rajasthan,2001,Sub_Jail,11,0,11,2148,27,2175,0,0,0,2,0,2,2161,27,2188
Rajasthan,2001,Women Jail,0,96,96,0,42,42,0,0,0,0,0,0,0,138,138
Rajasthan,2001,Borstal School,33,0,33,0,0,0,0,0,0,0,0,0,33,0,33
Rajasthan,2001,Open Jail,297,7,304,0,0,0,0,0,0,0,0,0,297,7,304
Rajasthan,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2001,Total,4080,103,4183,8469,268,8737,47,0,47,28,0,28,12624,371,12995
Rajasthan,2002,Central Jail,3658,0,3658,2321,56,2377,37,0,37,31,0,31,6047,56,6103
Rajasthan,2002,District Jail,738,9,747,2847,101,2948,1,0,1,17,0,17,3603,110,3713
Rajasthan,2002,Sub_Jail,16,1,17,1947,19,1966,0,0,0,2,0,2,1965,20,1985
Rajasthan,2002,Women Jail,0,165,165,0,31,31,0,0,0,0,0,0,0,196,196
Rajasthan,2002,Borstal School,46,0,46,0,0,0,0,0,0,0,0,0,46,0,46
Rajasthan,2002,Open Jail,332,11,343,0,0,0,0,0,0,0,0,0,332,11,343
Rajasthan,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2002,Total,4790,186,4976,7115,207,7322,38,0,38,50,0,50,11993,393,12386
Rajasthan,2003,Central Jail,4954,0,4954,2333,86,2419,31,0,31,15,0,15,7333,86,7419
Rajasthan,2003,District Jail,558,1,559,2181,78,2259,1,0,1,8,0,8,2748,79,2827
Rajasthan,2003,Sub_Jail,19,0,19,1852,21,1873,0,0,0,3,0,3,1874,21,1895
Rajasthan,2003,Women Jail,0,180,180,0,33,33,0,0,0,0,0,0,0,213,213
Rajasthan,2003,Borstal School,39,0,39,0,0,0,0,0,0,0,0,0,39,0,39
Rajasthan,2003,Open Jail,291,11,302,0,0,0,0,0,0,0,0,0,291,11,302
Rajasthan,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2003,Total,5861,192,6053,6366,218,6584,32,0,32,26,0,26,12285,410,12695
Rajasthan,2004,Central Jail,4724,0,4724,2676,93,2769,29,0,29,10,0,10,7439,93,7532
Rajasthan,2004,District Jail,512,0,512,2357,93,2450,0,0,0,10,0,10,2879,93,2972
Rajasthan,2004,Sub_Jail,12,0,12,1995,18,2013,0,0,0,1,0,1,2008,18,2026
Rajasthan,2004,Women Jail,0,164,164,0,51,51,0,0,0,0,0,0,0,215,215
Rajasthan,2004,Borstal School,20,0,20,0,0,0,0,0,0,0,0,0,20,0,20
Rajasthan,2004,Open Jail,391,15,406,0,0,0,0,0,0,0,0,0,391,15,406
Rajasthan,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2004,Total,5659,179,5838,7028,255,7283,29,0,29,21,0,21,12737,434,13171
Rajasthan,2005,Central Jail,4153,0,4153,2730,119,2849,32,0,32,16,0,16,6931,119,7050
Rajasthan,2005,District Jail,799,0,799,2497,81,2578,0,0,0,9,0,9,3305,81,3386
Rajasthan,2005,Sub_Jail,11,0,11,1889,9,1898,0,0,0,1,0,1,1901,9,1910
Rajasthan,2005,Women Jail,0,167,167,0,38,38,0,0,0,0,0,0,0,205,205
Rajasthan,2005,Borstal School,32,0,32,0,0,0,0,0,0,0,0,0,32,0,32
Rajasthan,2005,Open Jail,396,14,410,0,0,0,0,0,0,0,0,0,396,14,410
Rajasthan,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2005,Total,5391,181,5572,7116,247,7363,32,0,32,26,0,26,12565,428,12993
Rajasthan,2006,Central Jail,4497,1,4498,3000,96,3096,35,0,35,24,0,24,7556,97,7653
Rajasthan,2006,District Jail,477,4,481,2859,130,2989,0,0,0,32,0,32,3368,134,3502
Rajasthan,2006,Sub_Jail,20,0,20,2145,10,2155,0,0,0,11,0,11,2176,10,2186
Rajasthan,2006,Women Jail,0,167,167,0,48,48,0,0,0,0,0,0,0,215,215
Rajasthan,2006,Borstal School,16,0,16,0,0,0,0,0,0,0,0,0,16,0,16
Rajasthan,2006,Open Jail,396,15,411,0,0,0,0,0,0,0,0,0,396,15,411
Rajasthan,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2006,Total,5406,187,5593,8004,284,8288,35,0,35,67,0,67,13512,471,13983
Rajasthan,2007,Central Jail,4685,7,4692,3170,113,3283,20,0,20,26,0,26,7901,120,8021
Rajasthan,2007,District Jail,550,0,550,3014,131,3145,4,0,4,0,0,0,3568,131,3699
Rajasthan,2007,Sub_Jail,14,0,14,2239,26,2265,2,0,2,0,0,0,2255,26,2281
Rajasthan,2007,Women Jail,0,170,170,0,72,72,0,0,0,0,0,0,0,242,242
Rajasthan,2007,Borstal School,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
Rajasthan,2007,Open Jail,416,15,431,0,0,0,0,0,0,0,0,0,416,15,431
Rajasthan,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2007,Total,5678,192,5870,8423,342,8765,26,0,26,26,0,26,14153,534,14687
Rajasthan,2008,Central Jail,4660,0,4660,3281,92,3373,48,0,48,57,0,57,8046,92,8138
Rajasthan,2008,District Jail,887,0,887,3194,152,3346,4,0,4,8,0,8,4093,152,4245
Rajasthan,2008,Sub_Jail,19,1,20,2315,25,2340,3,0,3,0,0,0,2337,26,2363
Rajasthan,2008,Women Jail,0,198,198,0,61,61,0,0,0,0,0,0,0,259,259
Rajasthan,2008,Borstal School,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
Rajasthan,2008,Open Jail,484,18,502,0,0,0,0,0,0,0,0,0,484,18,502
Rajasthan,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2008,Total,6063,217,6280,8790,330,9120,55,0,55,65,0,65,14973,547,15520
Rajasthan,2009,Central Jail,4958,8,4966,4069,140,4209,26,0,26,28,0,28,9081,148,9229
Rajasthan,2009,District Jail,835,0,835,4166,153,4319,0,0,0,10,0,10,5011,153,5164
Rajasthan,2009,Sub_Jail,10,0,10,2667,28,2695,1,0,1,2,0,2,2680,28,2708
Rajasthan,2009,Women Jail,0,222,222,0,90,90,0,0,0,0,0,0,0,312,312
Rajasthan,2009,Borstal School,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
Rajasthan,2009,Open Jail,491,15,506,0,0,0,0,0,0,0,0,0,491,15,506
Rajasthan,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2009,Total,6307,245,6552,10902,411,11313,27,0,27,40,0,40,17276,656,17932
Rajasthan,2010,Central Jail,4745,0,4745,3874,120,3994,24,0,24,4,0,4,8647,120,8767
Rajasthan,2010,District Jail,753,3,756,3995,160,4155,6,0,6,0,0,0,4754,163,4917
Rajasthan,2010,Sub_Jail,12,0,12,2674,22,2696,0,0,0,0,0,0,2686,22,2708
Rajasthan,2010,Women Jail,0,204,204,0,83,83,0,0,0,0,0,0,0,287,287
Rajasthan,2010,Borstal School,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10
Rajasthan,2010,Open Jail,490,15,505,0,0,0,0,0,0,0,0,0,490,15,505
Rajasthan,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2010,Total,6010,222,6232,10543,385,10928,30,0,30,4,0,4,16587,607,17194
Rajasthan,2011,Central Jail,4599,6,4605,4407,141,4548,19,0,19,3,0,3,9028,147,9175
Rajasthan,2011,District Jail,765,0,765,4287,157,4444,18,0,18,3,0,3,5073,157,5230
Rajasthan,2011,Sub_Jail,12,0,12,2786,10,2796,3,0,3,0,0,0,2801,10,2811
Rajasthan,2011,Women Jail,0,211,211,0,111,111,0,0,0,0,0,0,0,322,322
Rajasthan,2011,Borstal School,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9
Rajasthan,2011,Open Jail,543,14,557,0,0,0,0,0,0,0,0,0,543,14,557
Rajasthan,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2011,Total,5928,231,6159,11480,419,11899,40,0,40,6,0,6,17454,650,18104
Rajasthan,2012,Central Jail,4480,0,4480,4933,130,5063,1,0,1,86,0,86,9500,130,9630
Rajasthan,2012,District Jail,778,0,778,4903,189,5092,0,0,0,7,0,7,5688,189,5877
Rajasthan,2012,Sub_Jail,2,0,2,2879,6,2885,0,0,0,4,0,4,2885,6,2891
Rajasthan,2012,Women Jail,0,228,228,0,130,130,0,0,0,0,0,0,0,358,358
Rajasthan,2012,Borstal School,18,0,18,0,0,0,0,0,0,0,0,0,18,0,18
Rajasthan,2012,Open Jail,565,12,577,0,0,0,0,0,0,0,0,0,565,12,577
Rajasthan,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2012,Total,5843,240,6083,12715,455,13170,1,0,1,97,0,97,18656,695,19351
Sikkim,2001,Central Jail,77,0,77,109,0,109,0,0,0,0,0,0,186,0,186
Sikkim,2001,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Total,77,0,77,109,0,109,0,0,0,0,0,0,186,0,186
Sikkim,2002,Central Jail,81,0,81,89,2,91,0,0,0,0,0,0,170,2,172
Sikkim,2002,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Total,81,0,81,89,2,91,0,0,0,0,0,0,170,2,172
Sikkim,2003,Central Jail,80,2,82,87,2,89,0,0,0,0,0,0,167,4,171
Sikkim,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Total,80,2,82,87,2,89,0,0,0,0,0,0,167,4,171
Sikkim,2004,Central Jail,61,2,63,99,0,99,0,0,0,0,0,0,160,2,162
Sikkim,2004,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Total,61,2,63,99,0,99,0,0,0,0,0,0,160,2,162
Sikkim,2005,Central Jail,71,2,73,117,5,122,0,0,0,0,0,0,188,7,195
Sikkim,2005,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Total,71,2,73,117,5,122,0,0,0,0,0,0,188,7,195
Sikkim,2006,Central Jail,90,1,91,132,2,134,0,0,0,0,0,0,222,3,225
Sikkim,2006,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Total,90,1,91,132,2,134,0,0,0,0,0,0,222,3,225
Sikkim,2007,Central Jail,81,1,82,92,3,95,0,0,0,0,0,0,173,4,177
Sikkim,2007,District Jail,0,0,0,49,0,49,0,0,0,0,0,0,49,0,49
Sikkim,2007,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
