state_name,year,details,Male,Female,Total
Punjab,2004,Un-natural Deaths - Others,0,0,0
Punjab,2005,Natural Deaths,80,0,80
Punjab,2005,Un-natural Deaths,5,0,5
Punjab,2005,Un-natural Deaths - Suicides,0,0,0
Punjab,2005,Un-natural Deaths - Execution,0,0,0
Punjab,2005,Un-natural Deaths - Murder by inmates,0,0,0
Punjab,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,3,0,3
Punjab,2005,Un-natural Deaths - Others,2,0,2
Punjab,2006,Natural Deaths,67,0,67
Punjab,2006,Un-natural Deaths,5,0,5
Punjab,2006,Un-natural Deaths - Suicides,3,0,3
Punjab,2006,Un-natural Deaths - Execution,0,0,0
Punjab,2006,Un-natural Deaths - Murder by inmates,0,0,0
Punjab,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,2,0,2
Punjab,2006,Un-natural Deaths - Others,0,0,0
Punjab,2007,Natural Deaths,49,0,49
Punjab,2007,Un-natural Deaths,2,0,2
Punjab,2007,Un-natural Deaths - Suicides,2,0,2
Punjab,2007,Un-natural Deaths - Execution,0,0,0
Punjab,2007,Un-natural Deaths - Murder by inmates,0,0,0
Punjab,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Punjab,2007,Un-natural Deaths - Others,0,0,0
Punjab,2008,Natural Deaths,66,0,66
Punjab,2008,Un-natural Deaths,3,0,3
Punjab,2008,Un-natural Deaths - Suicides,2,0,2
Punjab,2008,Un-natural Deaths - Execution,0,0,0
Punjab,2008,Un-natural Deaths - Murder by inmates,1,0,1
Punjab,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Punjab,2008,Un-natural Deaths - Others,0,0,0
Punjab,2009,Natural Deaths,42,0,42
Punjab,2009,Un-natural Deaths,7,0,7
Punjab,2009,Un-natural Deaths - Suicides,5,0,5
Punjab,2009,Un-natural Deaths - Execution,0,0,0
Punjab,2009,Un-natural Deaths - Murder by inmates,2,0,2
Punjab,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Punjab,2009,Un-natural Deaths - Others,0,0,0
Punjab,2010,Natural Deaths,91,3,94
Punjab,2010,Un-natural Deaths,3,1,4
Punjab,2010,Un-natural Deaths - Suicides,1,1,2
Punjab,2010,Un-natural Deaths - Execution,0,0,0
Punjab,2010,Un-natural Deaths - Murder by inmates,2,0,2
Punjab,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Punjab,2010,Un-natural Deaths - Others,0,0,0
Punjab,2011,Natural Deaths,97,5,102
Punjab,2011,Un-natural Deaths,3,0,3
Punjab,2011,Un-natural Deaths - Suicides,1,0,1
Punjab,2011,Un-natural Deaths - Execution,0,0,0
Punjab,2011,Un-natural Deaths - Murder by inmates,1,0,1
Punjab,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2011,Un-natural Deaths - Deaths due to firing,1,0,1
Punjab,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Punjab,2011,Un-natural Deaths - Others,0,0,0
Punjab,2012,Natural Deaths,112,8,120
Punjab,2012,Un-natural Deaths,16,1,17
Punjab,2012,Un-natural Deaths - Suicides,16,1,17
Punjab,2012,Un-natural Deaths - Execution,0,0,0
Punjab,2012,Un-natural Deaths - Murder by inmates,0,0,0
Punjab,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Punjab,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Punjab,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Punjab,2012,Un-natural Deaths - Others,0,0,0
Rajasthan,2001,Natural Deaths,48,1,49
Rajasthan,2001,Un-natural Deaths,2,0,2
Rajasthan,2001,Un-natural Deaths - Suicides,0,0,0
Rajasthan,2001,Un-natural Deaths - Execution,0,0,0
Rajasthan,2001,Un-natural Deaths - Murder by inmates,1,0,1
Rajasthan,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2001,Un-natural Deaths - Others,1,0,1
Rajasthan,2002,Natural Deaths,41,1,42
Rajasthan,2002,Un-natural Deaths,7,0,7
Rajasthan,2002,Un-natural Deaths - Suicides,5,0,5
Rajasthan,2002,Un-natural Deaths - Execution,0,0,0
Rajasthan,2002,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Rajasthan,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2002,Un-natural Deaths - Others,1,0,1
Rajasthan,2003,Natural Deaths,44,1,45
Rajasthan,2003,Un-natural Deaths,10,0,10
Rajasthan,2003,Un-natural Deaths - Suicides,3,0,3
Rajasthan,2003,Un-natural Deaths - Execution,1,0,1
Rajasthan,2003,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,1,0,1
Rajasthan,2003,Un-natural Deaths - Others,5,0,5
Rajasthan,2004,Natural Deaths,45,0,45
Rajasthan,2004,Un-natural Deaths,6,0,6
Rajasthan,2004,Un-natural Deaths - Suicides,4,0,4
Rajasthan,2004,Un-natural Deaths - Execution,0,0,0
Rajasthan,2004,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Rajasthan,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2004,Un-natural Deaths - Others,1,0,1
Rajasthan,2005,Natural Deaths,44,1,45
Rajasthan,2005,Un-natural Deaths,0,0,0
Rajasthan,2005,Un-natural Deaths - Suicides,0,0,0
Rajasthan,2005,Un-natural Deaths - Execution,0,0,0
Rajasthan,2005,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2005,Un-natural Deaths - Others,0,0,0
Rajasthan,2006,Natural Deaths,53,1,54
Rajasthan,2006,Un-natural Deaths,2,1,3
Rajasthan,2006,Un-natural Deaths - Suicides,2,1,3
Rajasthan,2006,Un-natural Deaths - Execution,0,0,0
Rajasthan,2006,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2006,Un-natural Deaths - Others,0,0,0
Rajasthan,2007,Natural Deaths,50,1,51
Rajasthan,2007,Un-natural Deaths,12,0,12
Rajasthan,2007,Un-natural Deaths - Suicides,10,0,10
Rajasthan,2007,Un-natural Deaths - Execution,0,0,0
Rajasthan,2007,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2007,Un-natural Deaths - Others,2,0,2
Rajasthan,2008,Natural Deaths,54,0,54
Rajasthan,2008,Un-natural Deaths,2,1,3
Rajasthan,2008,Un-natural Deaths - Suicides,1,1,2
Rajasthan,2008,Un-natural Deaths - Execution,0,0,0
Rajasthan,2008,Un-natural Deaths - Murder by inmates,1,0,1
Rajasthan,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2008,Un-natural Deaths - Others,0,0,0
Rajasthan,2009,Natural Deaths,81,1,82
Rajasthan,2009,Un-natural Deaths,7,2,9
Rajasthan,2009,Un-natural Deaths - Suicides,4,1,5
Rajasthan,2009,Un-natural Deaths - Execution,0,0,0
Rajasthan,2009,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,1,1,2
Rajasthan,2009,Un-natural Deaths - Others,2,0,2
Rajasthan,2010,Natural Deaths,79,0,79
Rajasthan,2010,Un-natural Deaths,8,0,8
Rajasthan,2010,Un-natural Deaths - Suicides,6,0,6
Rajasthan,2010,Un-natural Deaths - Execution,0,0,0
Rajasthan,2010,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2010,Un-natural Deaths - Others,2,0,2
Rajasthan,2011,Natural Deaths,74,3,77
Rajasthan,2011,Un-natural Deaths,6,0,6
Rajasthan,2011,Un-natural Deaths - Suicides,5,0,5
Rajasthan,2011,Un-natural Deaths - Execution,0,0,0
Rajasthan,2011,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Rajasthan,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2011,Un-natural Deaths - Others,1,0,1
Rajasthan,2012,Natural Deaths,35,0,35
Rajasthan,2012,Un-natural Deaths,15,0,15
Rajasthan,2012,Un-natural Deaths - Suicides,9,0,9
Rajasthan,2012,Un-natural Deaths - Execution,0,0,0
Rajasthan,2012,Un-natural Deaths - Murder by inmates,0,0,0
Rajasthan,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,3,0,3
Rajasthan,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Rajasthan,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Rajasthan,2012,Un-natural Deaths - Others,3,0,3
Sikkim,2001,Natural Deaths,0,0,0
Sikkim,2001,Un-natural Deaths,0,0,0
Sikkim,2001,Un-natural Deaths - Suicides,0,0,0
Sikkim,2001,Un-natural Deaths - Execution,0,0,0
Sikkim,2001,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2001,Un-natural Deaths - Others,0,0,0
Sikkim,2002,Natural Deaths,0,0,0
Sikkim,2002,Un-natural Deaths,0,0,0
Sikkim,2002,Un-natural Deaths - Suicides,0,0,0
Sikkim,2002,Un-natural Deaths - Execution,0,0,0
Sikkim,2002,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2002,Un-natural Deaths - Others,0,0,0
Sikkim,2003,Natural Deaths,0,0,0
Sikkim,2003,Un-natural Deaths,0,0,0
Sikkim,2003,Un-natural Deaths - Suicides,0,0,0
Sikkim,2003,Un-natural Deaths - Execution,0,0,0
Sikkim,2003,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2003,Un-natural Deaths - Others,0,0,0
Sikkim,2004,Natural Deaths,0,0,0
Sikkim,2004,Un-natural Deaths,0,0,0
Sikkim,2004,Un-natural Deaths - Suicides,0,0,0
Sikkim,2004,Un-natural Deaths - Execution,0,0,0
Sikkim,2004,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2004,Un-natural Deaths - Others,0,0,0
Sikkim,2005,Natural Deaths,0,0,0
Sikkim,2005,Un-natural Deaths,0,0,0
Sikkim,2005,Un-natural Deaths - Suicides,0,0,0
Sikkim,2005,Un-natural Deaths - Execution,0,0,0
Sikkim,2005,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2005,Un-natural Deaths - Others,0,0,0
Sikkim,2006,Natural Deaths,0,0,0
Sikkim,2006,Un-natural Deaths,0,0,0
Sikkim,2006,Un-natural Deaths - Suicides,0,0,0
Sikkim,2006,Un-natural Deaths - Execution,0,0,0
Sikkim,2006,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2006,Un-natural Deaths - Others,0,0,0
Sikkim,2007,Natural Deaths,1,0,1
Sikkim,2007,Un-natural Deaths,0,0,0
Sikkim,2007,Un-natural Deaths - Suicides,0,0,0
Sikkim,2007,Un-natural Deaths - Execution,0,0,0
Sikkim,2007,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2007,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2007,Un-natural Deaths - Others,0,0,0
Sikkim,2008,Natural Deaths,0,0,0
Sikkim,2008,Un-natural Deaths,0,0,0
Sikkim,2008,Un-natural Deaths - Suicides,0,0,0
Sikkim,2008,Un-natural Deaths - Execution,0,0,0
Sikkim,2008,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2008,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2008,Un-natural Deaths - Others,0,0,0
Sikkim,2009,Natural Deaths,2,0,2
Sikkim,2009,Un-natural Deaths,0,0,0
Sikkim,2009,Un-natural Deaths - Suicides,0,0,0
Sikkim,2009,Un-natural Deaths - Execution,0,0,0
Sikkim,2009,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2009,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2009,Un-natural Deaths - Others,0,0,0
Sikkim,2010,Natural Deaths,0,0,0
Sikkim,2010,Un-natural Deaths,0,0,0
Sikkim,2010,Un-natural Deaths - Suicides,0,0,0
Sikkim,2010,Un-natural Deaths - Execution,0,0,0
Sikkim,2010,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2010,Un-natural Deaths - Others,0,0,0
Sikkim,2011,Natural Deaths,0,0,0
Sikkim,2011,Un-natural Deaths,0,0,0
Sikkim,2011,Un-natural Deaths - Suicides,0,0,0
Sikkim,2011,Un-natural Deaths - Execution,0,0,0
Sikkim,2011,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2011,Un-natural Deaths - Others,0,0,0
Sikkim,2012,Natural Deaths,0,0,0
Sikkim,2012,Un-natural Deaths,0,0,0
Sikkim,2012,Un-natural Deaths - Suicides,0,0,0
Sikkim,2012,Un-natural Deaths - Execution,0,0,0
Sikkim,2012,Un-natural Deaths - Murder by inmates,0,0,0
Sikkim,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Sikkim,2012,Un-natural Deaths - Deaths due to firing,0,0,0
Sikkim,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Sikkim,2012,Un-natural Deaths - Others,0,0,0
Tamilnadu,2001,Natural Deaths,61,6,67
Tamilnadu,2001,Un-natural Deaths,9,0,9
Tamilnadu,2001,Un-natural Deaths - Suicides,5,0,5
Tamilnadu,2001,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2001,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2001,Un-natural Deaths - Deaths due to firing,2,0,2
Tamilnadu,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2001,Un-natural Deaths - Others,2,0,2
Tamilnadu,2002,Natural Deaths,82,3,85
Tamilnadu,2002,Un-natural Deaths,5,0,5
Tamilnadu,2002,Un-natural Deaths - Suicides,3,0,3
Tamilnadu,2002,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2002,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Tamilnadu,2002,Un-natural Deaths - Deaths due to firing,1,0,1
Tamilnadu,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2002,Un-natural Deaths - Others,0,0,0
Tamilnadu,2003,Natural Deaths,94,2,96
Tamilnadu,2003,Un-natural Deaths,11,0,11
Tamilnadu,2003,Un-natural Deaths - Suicides,11,0,11
Tamilnadu,2003,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2003,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Tamilnadu,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2003,Un-natural Deaths - Others,0,0,0
Tamilnadu,2004,Natural Deaths,95,1,96
Tamilnadu,2004,Un-natural Deaths,8,0,8
Tamilnadu,2004,Un-natural Deaths - Suicides,8,0,8
Tamilnadu,2004,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2004,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Tamilnadu,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2004,Un-natural Deaths - Others,0,0,0
Tamilnadu,2005,Natural Deaths,86,9,95
Tamilnadu,2005,Un-natural Deaths,7,0,7
Tamilnadu,2005,Un-natural Deaths - Suicides,7,0,7
Tamilnadu,2005,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2005,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2005,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2005,Un-natural Deaths - Deaths due to firing,0,0,0
Tamilnadu,2005,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2005,Un-natural Deaths - Others,0,0,0
Tamilnadu,2006,Natural Deaths,97,5,102
Tamilnadu,2006,Un-natural Deaths,12,0,12
Tamilnadu,2006,Un-natural Deaths - Suicides,12,0,12
Tamilnadu,2006,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2006,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2006,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2006,Un-natural Deaths - Deaths due to firing,0,0,0
Tamilnadu,2006,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2006,Un-natural Deaths - Others,0,0,0
Tamilnadu,2007,Natural Deaths,68,4,72
Tamilnadu,2007,Un-natural Deaths,6,0,6
Tamilnadu,2007,Un-natural Deaths - Suicides,3,0,3
Tamilnadu,2007,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2007,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2007,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2007,Un-natural Deaths - Deaths due to firing,3,0,3
Tamilnadu,2007,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2007,Un-natural Deaths - Others,0,0,0
Tamilnadu,2008,Natural Deaths,62,6,68
Tamilnadu,2008,Un-natural Deaths,6,0,6
Tamilnadu,2008,Un-natural Deaths - Suicides,5,0,5
Tamilnadu,2008,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2008,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2008,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2008,Un-natural Deaths - Deaths due to firing,1,0,1
Tamilnadu,2008,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2008,Un-natural Deaths - Others,0,0,0
Tamilnadu,2009,Natural Deaths,44,1,45
Tamilnadu,2009,Un-natural Deaths,20,0,20
Tamilnadu,2009,Un-natural Deaths - Suicides,9,0,9
Tamilnadu,2009,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2009,Un-natural Deaths - Murder by inmates,1,0,1
Tamilnadu,2009,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2009,Un-natural Deaths - Deaths due to firing,1,0,1
Tamilnadu,2009,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2009,Un-natural Deaths - Others,9,0,9
Tamilnadu,2010,Natural Deaths,61,2,63
Tamilnadu,2010,Un-natural Deaths,15,0,15
Tamilnadu,2010,Un-natural Deaths - Suicides,12,0,12
Tamilnadu,2010,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2010,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2010,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2010,Un-natural Deaths - Deaths due to firing,0,0,0
Tamilnadu,2010,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2010,Un-natural Deaths - Others,3,0,3
Tamilnadu,2011,Natural Deaths,49,0,49
Tamilnadu,2011,Un-natural Deaths,15,0,15
Tamilnadu,2011,Un-natural Deaths - Suicides,13,0,13
Tamilnadu,2011,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2011,Un-natural Deaths - Murder by inmates,1,0,1
Tamilnadu,2011,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tamilnadu,2011,Un-natural Deaths - Deaths due to firing,0,0,0
Tamilnadu,2011,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2011,Un-natural Deaths - Others,1,0,1
Tamilnadu,2012,Natural Deaths,54,0,54
Tamilnadu,2012,Un-natural Deaths,8,0,8
Tamilnadu,2012,Un-natural Deaths - Suicides,5,0,5
Tamilnadu,2012,Un-natural Deaths - Execution,0,0,0
Tamilnadu,2012,Un-natural Deaths - Murder by inmates,0,0,0
Tamilnadu,2012,Un-natural Deaths - Death due to assault by outside elements during transit or,1,0,1
Tamilnadu,2012,Un-natural Deaths - Deaths due to firing,2,0,2
Tamilnadu,2012,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tamilnadu,2012,Un-natural Deaths - Others,0,0,0
Tripura,2001,Natural Deaths,2,0,2
Tripura,2001,Un-natural Deaths,1,0,1
Tripura,2001,Un-natural Deaths - Suicides,1,0,1
Tripura,2001,Un-natural Deaths - Execution,0,0,0
Tripura,2001,Un-natural Deaths - Murder by inmates,0,0,0
Tripura,2001,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tripura,2001,Un-natural Deaths - Deaths due to firing,0,0,0
Tripura,2001,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tripura,2001,Un-natural Deaths - Others,0,0,0
Tripura,2002,Natural Deaths,0,0,0
Tripura,2002,Un-natural Deaths,0,0,0
Tripura,2002,Un-natural Deaths - Suicides,0,0,0
Tripura,2002,Un-natural Deaths - Execution,0,0,0
Tripura,2002,Un-natural Deaths - Murder by inmates,0,0,0
Tripura,2002,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tripura,2002,Un-natural Deaths - Deaths due to firing,0,0,0
Tripura,2002,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tripura,2002,Un-natural Deaths - Others,0,0,0
Tripura,2003,Natural Deaths,0,0,0
Tripura,2003,Un-natural Deaths,0,0,0
Tripura,2003,Un-natural Deaths - Suicides,0,0,0
Tripura,2003,Un-natural Deaths - Execution,0,0,0
Tripura,2003,Un-natural Deaths - Murder by inmates,0,0,0
Tripura,2003,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tripura,2003,Un-natural Deaths - Deaths due to firing,0,0,0
Tripura,2003,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tripura,2003,Un-natural Deaths - Others,0,0,0
Tripura,2004,Natural Deaths,2,0,2
Tripura,2004,Un-natural Deaths,0,0,0
Tripura,2004,Un-natural Deaths - Suicides,0,0,0
Tripura,2004,Un-natural Deaths - Execution,0,0,0
Tripura,2004,Un-natural Deaths - Murder by inmates,0,0,0
Tripura,2004,Un-natural Deaths - Death due to assault by outside elements during transit or,0,0,0
Tripura,2004,Un-natural Deaths - Deaths due to firing,0,0,0
Tripura,2004,Un-natural Deaths - Deaths due to negligence by Jail Personnel,0,0,0
Tripura,2004,Un-natural Deaths - Others,0,0,0
