STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
Arunachal Pradesh,2009,Extortion,0,0,0,4,0,4,1,0,1,0,0,0,5,0,5
Arunachal Pradesh,2009,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Criminal Breach Of Trust,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Arunachal Pradesh,2009,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2009,Other Ipc Crimes,1,0,1,11,2,13,2,0,2,1,0,1,15,2,17
Arunachal Pradesh,2010,Murder,0,0,0,1,0,1,4,2,6,0,0,0,5,2,7
Arunachal Pradesh,2010,Attempt To Commit Murder,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Arunachal Pradesh,2010,C.H. Not Amounting To Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Rape,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Arunachal Pradesh,2010,Kidnapping And Abduction,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
Arunachal Pradesh,2010,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Robbery,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
Arunachal Pradesh,2010,Burglary,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
Arunachal Pradesh,2010,Thefts,0,0,0,15,0,15,0,0,0,0,0,0,15,0,15
Arunachal Pradesh,2010,Extortion,0,0,0,6,0,6,1,0,1,0,0,0,7,0,7
Arunachal Pradesh,2010,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2010,Other Ipc Crimes,0,0,0,3,0,3,4,1,5,1,0,1,8,1,9
Arunachal Pradesh,2011,Murder,0,0,0,3,3,6,4,1,5,0,0,0,7,4,11
Arunachal Pradesh,2011,Attempt To Commit Murder,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Arunachal Pradesh,2011,C.H. Not Amounting To Murder,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Arunachal Pradesh,2011,Rape,0,0,0,3,0,3,1,0,1,0,0,0,4,0,4
Arunachal Pradesh,2011,Kidnapping And Abduction,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Arunachal Pradesh,2011,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Robbery,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Arunachal Pradesh,2011,Burglary,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Arunachal Pradesh,2011,Thefts,0,0,0,9,0,9,1,0,1,0,0,0,10,0,10
Arunachal Pradesh,2011,Extortion,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Arunachal Pradesh,2011,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Cheating,0,0,0,0,0,0,1,0,1,1,0,1,2,0,2
Arunachal Pradesh,2011,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2011,Other Ipc Crimes,0,0,0,3,0,3,0,1,1,0,0,0,3,1,4
Arunachal Pradesh,2012,Murder,0,0,0,7,2,9,2,1,3,0,0,0,9,3,12
Arunachal Pradesh,2012,Attempt To Commit Murder,0,0,0,4,0,4,1,0,1,0,0,0,5,0,5
Arunachal Pradesh,2012,C.H. Not Amounting To Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Rape,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Arunachal Pradesh,2012,Kidnapping And Abduction,0,0,0,2,1,3,0,0,0,0,0,0,2,1,3
Arunachal Pradesh,2012,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Robbery,0,0,0,9,0,9,0,0,0,0,0,0,9,0,9
Arunachal Pradesh,2012,Burglary,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Arunachal Pradesh,2012,Thefts,0,0,0,20,0,20,1,0,1,0,0,0,21,0,21
Arunachal Pradesh,2012,Extortion,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Arunachal Pradesh,2012,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Cheating,0,0,0,3,0,3,1,0,1,1,0,1,5,0,5
Arunachal Pradesh,2012,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,2012,Other Ipc Crimes,0,0,0,3,0,3,1,0,1,0,0,0,4,0,4
Assam,2001,Murder,9,2,11,343,19,362,312,29,341,85,2,87,749,52,801
Assam,2001,Attempt To Commit Murder,9,0,9,74,2,76,39,0,39,7,0,7,129,2,131
Assam,2001,C.H. Not Amounting To Murder,1,0,1,58,1,59,56,1,57,20,0,20,135,2,137
Assam,2001,Rape,4,0,4,106,0,106,91,1,92,2,0,2,203,1,204
Assam,2001,Kidnapping And Abduction,1,0,1,133,3,136,70,7,77,12,1,13,216,11,227
Assam,2001,Dacoity,7,0,7,222,1,223,179,0,179,21,0,21,429,1,430
Assam,2001,Prep. And Assembly For Dacoity,0,0,0,22,0,22,18,0,18,0,0,0,40,0,40
Assam,2001,Robbery,6,0,6,76,0,76,85,1,86,33,0,33,200,1,201
Assam,2001,Burglary,9,0,9,82,4,86,78,1,79,16,0,16,185,5,190
Assam,2001,Thefts,41,1,42,253,5,258,208,4,212,58,0,58,560,10,570
Assam,2001,Extortion,0,0,0,43,0,43,46,0,46,1,0,1,90,0,90
Assam,2001,Riots,0,0,0,30,0,30,27,0,27,5,0,5,62,0,62
Assam,2001,Arson,0,0,0,3,1,4,13,1,14,1,1,2,17,3,20
Assam,2001,Criminal Breach Of Trust,0,0,0,3,0,3,12,0,12,5,0,5,20,0,20
Assam,2001,Cheating,0,0,0,20,0,20,9,0,9,3,0,3,32,0,32
Assam,2001,Counter Feiting,0,0,0,4,0,4,1,0,1,2,0,2,7,0,7
Assam,2001,Dowry Deaths,0,0,0,2,1,3,7,0,7,2,0,2,11,1,12
Assam,2001,Molestation,0,0,0,4,0,4,6,0,6,0,0,0,10,0,10
Assam,2001,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2001,Cruelty By Husband Or Relative Of Husband,0,0,0,24,2,26,39,4,43,6,1,7,69,7,76
Assam,2001,Other Ipc Crimes,1,0,1,70,2,72,46,1,47,9,0,9,126,3,129
Assam,2002,Murder,14,1,15,381,17,398,559,24,583,93,0,93,1047,42,1089
Assam,2002,Attempt To Commit Murder,8,0,8,71,0,71,66,3,69,13,0,13,158,3,161
Assam,2002,C.H. Not Amounting To Murder,3,0,3,63,6,69,59,4,63,23,1,24,148,11,159
Assam,2002,Rape,13,0,13,141,1,142,96,1,97,15,0,15,265,2,267
Assam,2002,Kidnapping And Abduction,4,0,4,129,4,133,80,2,82,19,1,20,232,7,239
Assam,2002,Dacoity,7,0,7,193,0,193,166,0,166,12,0,12,378,0,378
Assam,2002,Prep. And Assembly For Dacoity,0,0,0,17,0,17,14,0,14,1,0,1,32,0,32
Assam,2002,Robbery,5,0,5,103,0,103,77,0,77,14,0,14,199,0,199
Assam,2002,Burglary,14,0,14,85,0,85,88,2,90,15,0,15,202,2,204
Assam,2002,Thefts,68,4,72,247,2,249,224,3,227,31,0,31,570,9,579
Assam,2002,Extortion,0,0,0,45,0,45,40,0,40,5,0,5,90,0,90
Assam,2002,Riots,5,0,5,24,0,24,16,0,16,9,0,9,54,0,54
Assam,2002,Arson,0,0,0,6,0,6,14,1,15,6,0,6,26,1,27
Assam,2002,Criminal Breach Of Trust,0,0,0,3,0,3,5,0,5,2,0,2,10,0,10
Assam,2002,Cheating,0,0,0,14,0,14,25,0,25,1,0,1,40,0,40
Assam,2002,Counter Feiting,0,0,0,4,0,4,5,0,5,0,0,0,9,0,9
Assam,2002,Dowry Deaths,0,0,0,2,0,2,11,0,11,1,0,1,14,0,14
Assam,2002,Molestation,0,0,0,2,0,2,9,0,9,1,0,1,12,0,12
Assam,2002,Eve-Teasing,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Assam,2002,Cruelty By Husband Or Relative Of Husband,0,0,0,24,1,25,51,9,60,14,0,14,89,10,99
Assam,2002,Other Ipc Crimes,2,0,2,61,0,61,28,0,28,2,0,2,93,0,93
Assam,2003,Murder,11,0,11,368,17,385,484,23,507,69,0,69,932,40,972
Assam,2003,Attempt To Commit Murder,7,0,7,149,4,153,110,1,111,17,0,17,283,5,288
Assam,2003,C.H. Not Amounting To Murder,2,0,2,140,0,140,102,0,102,20,0,20,264,0,264
Assam,2003,Rape,19,0,19,183,0,183,104,1,105,8,0,8,314,1,315
Assam,2003,Kidnapping And Abduction,6,0,6,117,3,120,87,4,91,7,1,8,217,8,225
Assam,2003,Dacoity,8,0,8,210,0,210,144,0,144,34,0,34,396,0,396
Assam,2003,Prep. And Assembly For Dacoity,0,0,0,22,0,22,8,0,8,0,0,0,30,0,30
Assam,2003,Robbery,4,0,4,166,0,166,100,0,100,13,0,13,283,0,283
Assam,2003,Burglary,6,0,6,56,0,56,38,0,38,4,0,4,104,0,104
Assam,2003,Thefts,32,0,32,351,7,358,175,12,187,36,0,36,594,19,613
Assam,2003,Extortion,2,0,2,58,0,58,46,0,46,2,0,2,108,0,108
Assam,2003,Riots,0,0,0,57,0,57,30,0,30,2,0,2,89,0,89
Assam,2003,Arson,0,0,0,8,0,8,10,0,10,3,0,3,21,0,21
Assam,2003,Criminal Breach Of Trust,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Assam,2003,Cheating,0,0,0,12,0,12,10,0,10,0,0,0,22,0,22
Assam,2003,Counter Feiting,0,0,0,10,0,10,7,0,7,0,0,0,17,0,17
Assam,2003,Dowry Deaths,0,0,0,0,0,0,2,0,2,4,0,4,6,0,6
Assam,2003,Molestation,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Assam,2003,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2003,Cruelty By Husband Or Relative Of Husband,0,0,0,20,2,22,37,4,41,7,0,7,64,6,70
Assam,2003,Other Ipc Crimes,1,0,1,39,0,39,24,0,24,23,0,23,87,0,87
Assam,2004,Murder,3,0,3,338,20,358,349,20,369,150,4,154,840,44,884
Assam,2004,Attempt To Commit Murder,1,0,1,123,1,124,120,4,124,25,0,25,269,5,274
Assam,2004,C.H. Not Amounting To Murder,0,0,0,50,2,52,53,0,53,22,0,22,125,2,127
Assam,2004,Rape,0,0,0,173,0,173,129,0,129,26,0,26,328,0,328
Assam,2004,Kidnapping And Abduction,0,0,0,123,5,128,110,10,120,21,0,21,254,15,269
Assam,2004,Dacoity,0,0,0,131,2,133,136,0,136,11,0,11,278,2,280
Assam,2004,Prep. And Assembly For Dacoity,0,0,0,15,0,15,7,0,7,3,0,3,25,0,25
Assam,2004,Robbery,0,0,0,77,0,77,62,0,62,0,0,0,139,0,139
Assam,2004,Burglary,0,0,0,72,0,72,40,0,40,4,0,4,116,0,116
Assam,2004,Thefts,7,0,7,364,8,372,299,9,308,47,0,47,717,17,734
Assam,2004,Extortion,0,0,0,35,0,35,52,0,52,0,0,0,87,0,87
Assam,2004,Riots,0,0,0,5,0,5,9,0,9,0,0,0,14,0,14
Assam,2004,Arson,0,0,0,13,0,13,25,0,25,19,0,19,57,0,57
Assam,2004,Criminal Breach Of Trust,0,0,0,6,0,6,12,0,12,0,0,0,18,0,18
Assam,2004,Cheating,0,0,0,8,1,9,11,1,12,3,0,3,22,2,24
Assam,2004,Counter Feiting,0,0,0,27,0,27,24,0,24,1,0,1,52,0,52
Assam,2004,Dowry Deaths,0,0,0,6,4,10,13,0,13,10,1,11,29,5,34
Assam,2004,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2004,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2004,Cruelty By Husband Or Relative Of Husband,0,0,0,23,3,26,27,3,30,5,0,5,55,6,61
Assam,2004,Other Ipc Crimes,0,0,0,34,0,34,45,2,47,27,1,28,106,3,109
Assam,2005,Murder,1,0,1,412,19,431,349,26,375,80,5,85,842,50,892
Assam,2005,Attempt To Commit Murder,0,0,0,132,4,136,120,3,123,26,0,26,278,7,285
Assam,2005,C.H. Not Amounting To Murder,0,0,0,74,0,74,63,0,63,30,0,30,167,0,167
Assam,2005,Rape,0,0,0,201,0,201,151,0,151,15,0,15,367,0,367
Assam,2005,Kidnapping And Abduction,0,0,0,228,8,236,85,0,85,28,0,28,341,8,349
Assam,2005,Dacoity,0,0,0,183,0,183,148,0,148,24,0,24,355,0,355
Assam,2005,Prep. And Assembly For Dacoity,0,0,0,19,0,19,24,0,24,0,0,0,43,0,43
Assam,2005,Robbery,0,0,0,58,0,58,62,0,62,1,0,1,121,0,121
Assam,2005,Burglary,0,0,0,67,0,67,43,0,43,6,0,6,116,0,116
Assam,2005,Thefts,0,0,0,452,8,460,341,4,345,43,0,43,836,12,848
Assam,2005,Extortion,0,0,0,53,0,53,45,0,45,4,0,4,102,0,102
Assam,2005,Riots,0,0,0,40,0,40,38,0,38,12,0,12,90,0,90
Assam,2005,Arson,1,0,1,165,0,165,36,1,37,11,0,11,213,1,214
Assam,2005,Criminal Breach Of Trust,0,0,0,9,0,9,2,0,2,1,0,1,12,0,12
Assam,2005,Cheating,0,0,0,34,0,34,36,0,36,6,0,6,76,0,76
Assam,2005,Counter Feiting,0,0,0,11,1,12,15,1,16,2,0,2,28,2,30
Assam,2005,Dowry Deaths,0,0,0,9,0,9,17,4,21,7,0,7,33,4,37
Assam,2005,Molestation,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Assam,2005,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2005,Cruelty By Husband Or Relative Of Husband,0,0,0,32,0,32,41,0,41,8,1,9,81,1,82
Assam,2005,Other Ipc Crimes,0,2,2,35,4,39,33,0,33,14,0,14,82,6,88
Assam,2006,Murder,1,0,1,357,17,374,363,22,385,101,5,106,822,44,866
Assam,2006,Attempt To Commit Murder,0,0,0,100,5,105,140,4,144,56,1,57,296,10,306
Assam,2006,C.H. Not Amounting To Murder,0,0,0,48,3,51,74,2,76,27,0,27,149,5,154
Assam,2006,Rape,0,0,0,190,0,190,152,0,152,26,0,26,368,0,368
Assam,2006,Kidnapping And Abduction,0,0,0,99,2,101,109,4,113,10,0,10,218,6,224
Assam,2006,Dacoity,0,0,0,137,0,137,142,0,142,21,0,21,300,0,300
Assam,2006,Prep. And Assembly For Dacoity,0,0,0,41,0,41,30,0,30,1,0,1,72,0,72
Assam,2006,Robbery,0,0,0,80,0,80,98,0,98,7,0,7,185,0,185
Assam,2006,Burglary,0,0,0,46,1,47,30,0,30,10,0,10,86,1,87
Assam,2006,Thefts,0,0,0,420,14,434,365,8,373,47,0,47,832,22,854
Assam,2006,Extortion,0,0,0,64,1,65,36,1,37,4,0,4,104,2,106
Assam,2006,Riots,0,0,0,34,0,34,34,0,34,3,0,3,71,0,71
Assam,2006,Arson,0,0,0,34,0,34,21,0,21,1,0,1,56,0,56
Assam,2006,Criminal Breach Of Trust,0,0,0,9,0,9,17,0,17,3,0,3,29,0,29
Assam,2006,Cheating,0,0,0,31,1,32,36,1,37,2,0,2,69,2,71
Assam,2006,Counter Feiting,0,0,0,1,0,1,12,0,12,8,0,8,21,0,21
Assam,2006,Dowry Deaths,0,0,0,17,4,21,23,1,24,6,0,6,46,5,51
Assam,2006,Molestation,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Assam,2006,Eve-Teasing,0,0,0,7,0,7,6,0,6,0,0,0,13,0,13
Assam,2006,Cruelty By Husband Or Relative Of Husband,0,0,0,45,0,45,61,3,64,17,0,17,123,3,126
Assam,2006,Other Ipc Crimes,0,0,0,74,5,79,114,4,118,21,1,22,209,10,219
Assam,2007,Murder,0,0,0,407,24,431,388,30,418,42,0,42,837,54,891
Assam,2007,Attempt To Commit Murder,0,0,0,137,1,138,112,3,115,7,0,7,256,4,260
Assam,2007,C.H. Not Amounting To Murder,0,0,0,67,3,70,71,0,71,25,0,25,163,3,166
Assam,2007,Rape,0,0,0,185,1,186,129,0,129,15,0,15,329,1,330
Assam,2007,Kidnapping And Abduction,0,0,0,221,5,226,234,2,236,17,0,17,472,7,479
Assam,2007,Dacoity,0,0,0,124,0,124,122,0,122,10,0,10,256,0,256
Assam,2007,Prep. And Assembly For Dacoity,0,0,0,22,0,22,37,0,37,0,0,0,59,0,59
Assam,2007,Robbery,0,0,0,59,0,59,63,0,63,4,0,4,126,0,126
Assam,2007,Burglary,1,0,1,64,0,64,98,0,98,13,0,13,176,0,176
Assam,2007,Thefts,2,0,2,572,6,578,293,8,301,42,0,42,909,14,923
Assam,2007,Extortion,1,0,1,65,0,65,21,1,22,0,0,0,87,1,88
Assam,2007,Riots,0,0,0,22,0,22,49,0,49,16,0,16,87,0,87
Assam,2007,Arson,0,0,0,22,0,22,15,0,15,4,0,4,41,0,41
Assam,2007,Criminal Breach Of Trust,0,0,0,8,0,8,15,0,15,5,0,5,28,0,28
Assam,2007,Cheating,0,0,0,25,2,27,16,1,17,13,0,13,54,3,57
Assam,2007,Counter Feiting,0,0,0,18,2,20,18,0,18,6,0,6,42,2,44
Assam,2007,Dowry Deaths,0,0,0,26,3,29,25,4,29,6,0,6,57,7,64
Assam,2007,Molestation,0,0,0,6,0,6,8,0,8,2,0,2,16,0,16
Assam,2007,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2007,Cruelty By Husband Or Relative Of Husband,0,0,0,56,0,56,65,2,67,17,1,18,138,3,141
Assam,2007,Other Ipc Crimes,0,0,0,109,2,111,70,2,72,11,1,12,190,5,195
Assam,2008,Murder,0,0,0,441,11,452,422,9,431,120,12,132,983,32,1015
Assam,2008,Attempt To Commit Murder,0,0,0,117,2,119,135,6,141,18,2,20,270,10,280
Assam,2008,C.H. Not Amounting To Murder,0,0,0,60,5,65,109,2,111,18,0,18,187,7,194
Assam,2008,Rape,0,0,0,247,0,247,190,3,193,29,0,29,466,3,469
Assam,2008,Kidnapping And Abduction,0,0,0,245,6,251,191,2,193,33,5,38,469,13,482
Assam,2008,Dacoity,0,0,0,113,9,122,123,1,124,7,2,9,243,12,255
Assam,2008,Prep. And Assembly For Dacoity,0,0,0,12,0,12,31,0,31,3,0,3,46,0,46
Assam,2008,Robbery,0,0,0,54,0,54,78,0,78,3,0,3,135,0,135
Assam,2008,Burglary,0,0,0,30,6,36,76,3,79,12,0,12,118,9,127
Assam,2008,Thefts,0,0,0,526,12,538,271,9,280,69,3,72,866,24,890
Assam,2008,Extortion,0,0,0,85,0,85,30,0,30,6,0,6,121,0,121
Assam,2008,Riots,0,0,0,30,0,30,20,0,20,5,0,5,55,0,55
Assam,2008,Arson,0,0,0,23,0,23,21,0,21,9,0,9,53,0,53
Assam,2008,Criminal Breach Of Trust,0,0,0,9,0,9,12,0,12,4,0,4,25,0,25
Assam,2008,Cheating,0,0,0,25,4,29,14,4,18,7,0,7,46,8,54
Assam,2008,Counter Feiting,0,0,0,16,2,18,30,2,32,4,0,4,50,4,54
Assam,2008,Dowry Deaths,0,0,0,29,1,30,30,6,36,6,3,9,65,10,75
Assam,2008,Molestation,0,0,0,4,0,4,9,0,9,2,0,2,15,0,15
Assam,2008,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2008,Cruelty By Husband Or Relative Of Husband,0,0,0,66,0,66,72,2,74,15,0,15,153,2,155
Assam,2008,Other Ipc Crimes,0,0,0,120,6,126,70,7,77,25,0,25,215,13,228
Assam,2009,Murder,0,0,0,387,15,402,392,16,408,106,7,113,885,38,923
Assam,2009,Attempt To Commit Murder,0,0,0,112,2,114,123,7,130,10,2,12,245,11,256
Assam,2009,C.H. Not Amounting To Murder,0,0,0,50,3,53,106,3,109,13,0,13,169,6,175
Assam,2009,Rape,0,0,0,185,0,185,174,2,176,28,0,28,387,2,389
Assam,2009,Kidnapping And Abduction,0,0,0,235,6,241,162,2,164,41,3,44,438,11,449
Assam,2009,Dacoity,0,0,0,115,7,122,120,3,123,6,2,8,241,12,253
Assam,2009,Prep. And Assembly For Dacoity,0,0,0,9,0,9,12,0,12,2,0,2,23,0,23
Assam,2009,Robbery,0,0,0,48,0,48,79,0,79,3,0,3,130,0,130
Assam,2009,Burglary,0,0,0,40,4,44,46,3,49,11,0,11,97,7,104
Assam,2009,Thefts,0,0,0,421,12,433,282,12,294,55,3,58,758,27,785
Assam,2009,Extortion,0,0,0,76,0,76,38,0,38,4,0,4,118,0,118
Assam,2009,Riots,0,0,0,22,0,22,26,0,26,5,0,5,53,0,53
Assam,2009,Arson,0,0,0,25,0,25,33,0,33,10,0,10,68,0,68
Assam,2009,Criminal Breach Of Trust,0,0,0,10,0,10,6,0,6,3,0,3,19,0,19
Assam,2009,Cheating,0,0,0,23,2,25,14,0,14,5,0,5,42,2,44
Assam,2009,Counter Feiting,0,0,0,15,2,17,34,4,38,2,0,2,51,6,57
Assam,2009,Dowry Deaths,0,0,0,28,1,29,27,5,32,6,0,6,61,6,67
Assam,2009,Molestation,0,0,0,4,0,4,7,0,7,3,0,3,14,0,14
Assam,2009,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,93,4,97,80,3,83,31,0,31,204,7,211
Assam,2009,Other Ipc Crimes,0,0,0,56,6,62,48,6,54,23,2,25,127,14,141
Assam,2010,Murder,0,0,0,393,21,414,409,26,435,105,5,110,907,52,959
Assam,2010,Attempt To Commit Murder,0,0,0,128,2,130,122,5,127,14,2,16,264,9,273
Assam,2010,C.H. Not Amounting To Murder,0,0,0,52,2,54,125,4,129,12,0,12,189,6,195
Assam,2010,Rape,0,0,0,175,0,175,168,2,170,31,0,31,374,2,376
Assam,2010,Kidnapping And Abduction,0,0,0,256,7,263,162,10,172,39,1,40,457,18,475
Assam,2010,Dacoity,0,0,0,127,6,133,119,5,124,42,1,43,288,12,300
Assam,2010,Prep. And Assembly For Dacoity,0,0,0,16,0,16,10,0,10,2,0,2,28,0,28
Assam,2010,Robbery,0,0,0,43,0,43,53,0,53,2,0,2,98,0,98
Assam,2010,Burglary,0,0,0,51,3,54,26,2,28,1,0,1,78,5,83
Assam,2010,Thefts,0,0,0,483,15,498,240,7,247,15,0,15,738,22,760
Assam,2010,Extortion,0,0,0,75,2,77,35,1,36,3,0,3,113,3,116
Assam,2010,Riots,0,0,0,23,2,25,16,0,16,0,1,1,39,3,42
Assam,2010,Arson,0,0,0,21,1,22,20,0,20,0,0,0,41,1,42
Assam,2010,Criminal Breach Of Trust,0,0,0,7,0,7,10,0,10,3,0,3,20,0,20
Assam,2010,Cheating,0,0,0,18,0,18,15,0,15,5,0,5,38,0,38
Assam,2010,Counter Feiting,0,0,0,12,0,12,20,0,20,2,0,2,34,0,34
Assam,2010,Dowry Deaths,0,0,0,24,3,27,11,3,14,5,0,5,40,6,46
Assam,2010,Molestation,0,0,0,3,0,3,2,0,2,3,1,4,8,1,9
Assam,2010,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2010,Cruelty By Husband Or Relative Of Husband,0,0,0,57,4,61,71,0,71,8,0,8,136,4,140
Assam,2010,Other Ipc Crimes,0,0,0,72,5,77,32,1,33,30,0,30,134,6,140
Assam,2011,Murder,0,0,0,390,20,410,479,32,511,131,7,138,1000,59,1059
Assam,2011,Attempt To Commit Murder,0,0,0,148,4,152,124,9,133,16,2,18,288,15,303
Assam,2011,C.H. Not Amounting To Murder,0,0,0,72,3,75,150,7,157,13,0,13,235,10,245
Assam,2011,Rape,0,0,0,170,0,170,185,3,188,35,0,35,390,3,393
Assam,2011,Kidnapping And Abduction,0,0,0,270,6,276,177,14,191,42,2,44,489,22,511
Assam,2011,Dacoity,0,0,0,148,5,153,129,6,135,45,1,46,322,12,334
Assam,2011,Prep. And Assembly For Dacoity,0,0,0,21,0,21,12,0,12,3,0,3,36,0,36
Assam,2011,Robbery,0,0,0,47,0,47,62,0,62,4,0,4,113,0,113
Assam,2011,Burglary,0,0,0,67,5,72,29,2,31,2,0,2,98,7,105
