state_name,is_state,year,category,type,gender,age_16_18,age_18_30,age_30_50,age_50_above
Kerala,1,2012,Foreigners,Convicts,Female,0,0,0,0
Kerala,1,2012,Foreigners,Convicts,Male,0,4,8,0
Kerala,1,2012,Foreigners,Detenus,Female,0,0,0,0
Kerala,1,2012,Foreigners,Detenus,Male,0,0,0,0
Kerala,1,2012,Foreigners,Others,Female,0,0,0,3
Kerala,1,2012,Foreigners,Others,Male,0,0,0,0
Kerala,1,2012,Foreigners,Under Trials,Female,0,0,0,0
Kerala,1,2012,Foreigners,Under Trials,Male,0,74,41,5
Kerala,1,2012,Indians,Convicts,Female,0,14,34,8
Kerala,1,2012,Indians,Convicts,Male,0,756,1201,741
Kerala,1,2012,Indians,Detenus,Female,0,0,0,0
Kerala,1,2012,Indians,Detenus,Male,0,3,6,0
Kerala,1,2012,Indians,Others,Female,0,0,0,0
Kerala,1,2012,Indians,Others,Male,0,0,4,0
Kerala,1,2012,Indians,Under Trials,Female,13,62,50,20
Kerala,1,2012,Indians,Under Trials,Male,50,1555,1364,931
Kerala,1,2013,Foreigners,Convicts,Female,0,0,0,0
Kerala,1,2013,Foreigners,Convicts,Male,0,0,4,0
Kerala,1,2013,Foreigners,Detenus,Female,0,0,0,0
Kerala,1,2013,Foreigners,Detenus,Male,0,0,0,0
Kerala,1,2013,Foreigners,Others,Female,0,0,0,0
Kerala,1,2013,Foreigners,Others,Male,0,0,0,0
Kerala,1,2013,Foreigners,Under Trials,Female,0,0,2,0
Kerala,1,2013,Foreigners,Under Trials,Male,0,31,25,0
Kerala,1,2013,Indians,Convicts,Female,0,12,28,8
Kerala,1,2013,Indians,Convicts,Male,0,724,1210,786
Kerala,1,2013,Indians,Detenus,Female,0,0,0,0
Kerala,1,2013,Indians,Detenus,Male,0,0,0,0
Kerala,1,2013,Indians,Others,Female,0,0,2,0
Kerala,1,2013,Indians,Others,Male,0,0,0,0
Kerala,1,2013,Indians,Under Trials,Female,0,58,68,12
Kerala,1,2013,Indians,Under Trials,Male,0,1512,1983,930
Lakshadweep,0,2001,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2001,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2001,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2001,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2001,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2001,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2001,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2001,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2001,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2001,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2001,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2001,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2001,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2001,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2001,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2001,Indians,Under Trials,Male,0,0,1,0
Lakshadweep,0,2002,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2002,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2002,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2002,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2002,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2002,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2002,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2002,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2002,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2002,Indians,Convicts,Male,0,0,2,0
Lakshadweep,0,2002,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2002,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2002,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2002,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2002,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2002,Indians,Under Trials,Male,0,0,14,0
Lakshadweep,0,2003,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2003,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2003,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2003,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2003,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2003,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2003,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2003,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2003,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2003,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2003,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2003,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2003,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2003,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2003,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2003,Indians,Under Trials,Male,0,4,0,0
Lakshadweep,0,2004,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2004,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2004,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2004,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2004,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2004,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2004,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2004,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2004,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2004,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2004,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2004,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2004,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2004,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2004,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2004,Indians,Under Trials,Male,0,0,0,0
Lakshadweep,0,2005,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2005,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2005,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2005,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2005,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2005,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2005,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2005,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2005,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2005,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2005,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2005,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2005,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2005,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2005,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2005,Indians,Under Trials,Male,0,0,6,0
Lakshadweep,0,2006,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2006,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2006,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2006,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2006,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2006,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2006,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2006,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2006,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2006,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2006,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2006,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2006,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2006,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2006,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2006,Indians,Under Trials,Male,0,0,0,0
Lakshadweep,0,2007,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2007,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2007,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2007,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2007,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2007,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2007,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2007,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2007,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2007,Indians,Convicts,Male,0,2,1,0
Lakshadweep,0,2007,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2007,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2007,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2007,Indians,Others,Male,0,5,3,0
Lakshadweep,0,2007,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2007,Indians,Under Trials,Male,0,10,1,0
Lakshadweep,0,2008,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2008,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2008,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2008,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2008,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2008,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2008,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2008,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2008,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2008,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2008,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2008,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2008,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2008,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2008,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2008,Indians,Under Trials,Male,0,1,15,3
Lakshadweep,0,2009,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2009,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2009,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2009,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2009,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2009,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2009,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2009,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2009,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2009,Indians,Convicts,Male,0,0,1,0
Lakshadweep,0,2009,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2009,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2009,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2009,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2009,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2009,Indians,Under Trials,Male,0,6,34,3
Lakshadweep,0,2010,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2010,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2010,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2010,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2010,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2010,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2010,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2010,Foreigners,Under Trials,Male,0,12,7,0
Lakshadweep,0,2010,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2010,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2010,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2010,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2010,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2010,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2010,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2010,Indians,Under Trials,Male,0,7,1,0
Lakshadweep,0,2011,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2011,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2011,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2011,Foreigners,Detenus,Male,0,13,4,1
Lakshadweep,0,2011,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2011,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2011,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2011,Foreigners,Under Trials,Male,1,14,7,0
Lakshadweep,0,2011,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2011,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2011,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2011,Indians,Detenus,Male,0,7,25,0
Lakshadweep,0,2011,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2011,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2011,Indians,Under Trials,Female,0,1,0,0
Lakshadweep,0,2011,Indians,Under Trials,Male,0,1,6,0
Lakshadweep,0,2012,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2012,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2012,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2012,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2012,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2012,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2012,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2012,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2012,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2012,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2012,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2012,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2012,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2012,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2012,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2012,Indians,Under Trials,Male,0,0,0,0
Lakshadweep,0,2013,Foreigners,Convicts,Female,0,0,0,0
Lakshadweep,0,2013,Foreigners,Convicts,Male,0,0,0,0
Lakshadweep,0,2013,Foreigners,Detenus,Female,0,0,0,0
Lakshadweep,0,2013,Foreigners,Detenus,Male,0,0,0,0
Lakshadweep,0,2013,Foreigners,Others,Female,0,0,0,0
Lakshadweep,0,2013,Foreigners,Others,Male,0,0,0,0
Lakshadweep,0,2013,Foreigners,Under Trials,Female,0,0,0,0
Lakshadweep,0,2013,Foreigners,Under Trials,Male,0,0,0,0
Lakshadweep,0,2013,Indians,Convicts,Female,0,0,0,0
Lakshadweep,0,2013,Indians,Convicts,Male,0,0,0,0
Lakshadweep,0,2013,Indians,Detenus,Female,0,0,0,0
Lakshadweep,0,2013,Indians,Detenus,Male,0,0,0,0
Lakshadweep,0,2013,Indians,Others,Female,0,0,0,0
Lakshadweep,0,2013,Indians,Others,Male,0,0,0,0
Lakshadweep,0,2013,Indians,Under Trials,Female,0,0,0,0
Lakshadweep,0,2013,Indians,Under Trials,Male,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Convicts,Male,0,1,0,0
Madhya Pradesh,1,2001,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2001,Foreigners,Under Trials,Male,0,1,0,0
Madhya Pradesh,1,2001,Indians,Convicts,Female,0,87,138,37
Madhya Pradesh,1,2001,Indians,Convicts,Male,92,5719,4840,1281
Madhya Pradesh,1,2001,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2001,Indians,Detenus,Male,0,15,1,0
Madhya Pradesh,1,2001,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2001,Indians,Others,Male,0,22,14,3
Madhya Pradesh,1,2001,Indians,Under Trials,Female,0,169,209,77
Madhya Pradesh,1,2001,Indians,Under Trials,Male,447,8260,6309,1365
Madhya Pradesh,1,2002,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Convicts,Male,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2002,Foreigners,Under Trials,Male,0,0,0,0
Madhya Pradesh,1,2002,Indians,Convicts,Female,0,69,139,52
Madhya Pradesh,1,2002,Indians,Convicts,Male,35,4921,5752,1089
Madhya Pradesh,1,2002,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2002,Indians,Detenus,Male,0,11,5,0
Madhya Pradesh,1,2002,Indians,Others,Female,0,1,0,0
Madhya Pradesh,1,2002,Indians,Others,Male,0,24,34,0
Madhya Pradesh,1,2002,Indians,Under Trials,Female,0,196,214,49
Madhya Pradesh,1,2002,Indians,Under Trials,Male,268,7686,6235,987
Madhya Pradesh,1,2003,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2003,Foreigners,Convicts,Male,0,0,0,0
Madhya Pradesh,1,2003,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2003,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2003,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2003,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2003,Foreigners,Under Trials,Female,0,0,1,0
Madhya Pradesh,1,2003,Foreigners,Under Trials,Male,0,0,1,0
Madhya Pradesh,1,2003,Indians,Convicts,Female,0,181,296,68
Madhya Pradesh,1,2003,Indians,Convicts,Male,4,5331,5685,1215
Madhya Pradesh,1,2003,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2003,Indians,Detenus,Male,0,6,7,0
Madhya Pradesh,1,2003,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2003,Indians,Others,Male,0,19,20,7
Madhya Pradesh,1,2003,Indians,Under Trials,Female,0,188,207,59
Madhya Pradesh,1,2003,Indians,Under Trials,Male,150,7038,5329,1020
Madhya Pradesh,1,2004,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2004,Foreigners,Convicts,Male,0,3,0,0
Madhya Pradesh,1,2004,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2004,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2004,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2004,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2004,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2004,Foreigners,Under Trials,Male,0,0,0,0
Madhya Pradesh,1,2004,Indians,Convicts,Female,0,81,142,46
Madhya Pradesh,1,2004,Indians,Convicts,Male,0,4442,6873,1479
Madhya Pradesh,1,2004,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2004,Indians,Detenus,Male,0,3,2,0
Madhya Pradesh,1,2004,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2004,Indians,Others,Male,0,25,41,18
Madhya Pradesh,1,2004,Indians,Under Trials,Female,0,185,229,47
Madhya Pradesh,1,2004,Indians,Under Trials,Male,0,6725,7775,816
Madhya Pradesh,1,2005,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Convicts,Male,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2005,Foreigners,Under Trials,Male,0,2,4,0
Madhya Pradesh,1,2005,Indians,Convicts,Female,0,104,151,42
Madhya Pradesh,1,2005,Indians,Convicts,Male,0,5962,6322,1810
Madhya Pradesh,1,2005,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2005,Indians,Detenus,Male,0,13,8,0
Madhya Pradesh,1,2005,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2005,Indians,Others,Male,0,32,36,9
Madhya Pradesh,1,2005,Indians,Under Trials,Female,0,223,237,60
Madhya Pradesh,1,2005,Indians,Under Trials,Male,0,8870,6328,1267
Madhya Pradesh,1,2006,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2006,Foreigners,Convicts,Male,0,1,0,0
Madhya Pradesh,1,2006,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2006,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2006,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2006,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2006,Foreigners,Under Trials,Female,0,0,1,0
Madhya Pradesh,1,2006,Foreigners,Under Trials,Male,0,5,5,0
Madhya Pradesh,1,2006,Indians,Convicts,Female,0,119,193,37
Madhya Pradesh,1,2006,Indians,Convicts,Male,0,6231,6692,1942
Madhya Pradesh,1,2006,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2006,Indians,Detenus,Male,0,13,7,1
Madhya Pradesh,1,2006,Indians,Others,Female,0,0,3,0
Madhya Pradesh,1,2006,Indians,Others,Male,0,30,40,5
Madhya Pradesh,1,2006,Indians,Under Trials,Female,0,184,177,65
Madhya Pradesh,1,2006,Indians,Under Trials,Male,0,9033,6155,1061
Madhya Pradesh,1,2007,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2007,Foreigners,Convicts,Male,0,9,0,0
Madhya Pradesh,1,2007,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2007,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2007,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2007,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2007,Foreigners,Under Trials,Female,0,1,0,0
Madhya Pradesh,1,2007,Foreigners,Under Trials,Male,0,1,4,0
Madhya Pradesh,1,2007,Indians,Convicts,Female,0,105,219,49
Madhya Pradesh,1,2007,Indians,Convicts,Male,0,6362,7623,1946
Madhya Pradesh,1,2007,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2007,Indians,Detenus,Male,0,28,5,1
Madhya Pradesh,1,2007,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2007,Indians,Others,Male,0,18,42,5
Madhya Pradesh,1,2007,Indians,Under Trials,Female,0,202,221,57
Madhya Pradesh,1,2007,Indians,Under Trials,Male,0,8317,6384,1113
Madhya Pradesh,1,2008,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2008,Foreigners,Convicts,Male,0,7,1,0
Madhya Pradesh,1,2008,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2008,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2008,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2008,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2008,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2008,Foreigners,Under Trials,Male,0,3,5,0
Madhya Pradesh,1,2008,Indians,Convicts,Female,0,126,209,61
Madhya Pradesh,1,2008,Indians,Convicts,Male,0,6283,7977,1438
Madhya Pradesh,1,2008,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2008,Indians,Detenus,Male,0,45,58,0
Madhya Pradesh,1,2008,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2008,Indians,Others,Male,0,38,23,1
Madhya Pradesh,1,2008,Indians,Under Trials,Female,0,242,286,58
Madhya Pradesh,1,2008,Indians,Under Trials,Male,0,9945,6733,1216
Madhya Pradesh,1,2009,Foreigners,Convicts,Female,0,0,0,0
Madhya Pradesh,1,2009,Foreigners,Convicts,Male,0,5,1,0
Madhya Pradesh,1,2009,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2009,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2009,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2009,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2009,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2009,Foreigners,Under Trials,Male,0,3,6,0
Madhya Pradesh,1,2009,Indians,Convicts,Female,0,119,226,55
Madhya Pradesh,1,2009,Indians,Convicts,Male,0,5906,7387,1668
Madhya Pradesh,1,2009,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2009,Indians,Detenus,Male,0,32,19,0
Madhya Pradesh,1,2009,Indians,Others,Female,0,0,0,0
Madhya Pradesh,1,2009,Indians,Others,Male,0,25,48,4
Madhya Pradesh,1,2009,Indians,Under Trials,Female,0,199,261,71
Madhya Pradesh,1,2009,Indians,Under Trials,Male,0,8567,7064,1140
Madhya Pradesh,1,2010,Foreigners,Convicts,Female,0,1,0,0
Madhya Pradesh,1,2010,Foreigners,Convicts,Male,0,10,8,0
Madhya Pradesh,1,2010,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2010,Foreigners,Detenus,Male,0,0,0,0
Madhya Pradesh,1,2010,Foreigners,Others,Female,0,0,0,0
Madhya Pradesh,1,2010,Foreigners,Others,Male,0,0,0,0
Madhya Pradesh,1,2010,Foreigners,Under Trials,Female,0,0,0,0
Madhya Pradesh,1,2010,Foreigners,Under Trials,Male,0,1,8,0
Madhya Pradesh,1,2010,Indians,Convicts,Female,0,134,210,67
Madhya Pradesh,1,2010,Indians,Convicts,Male,0,6356,6147,1646
Madhya Pradesh,1,2010,Indians,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2010,Indians,Detenus,Male,0,56,29,1
Madhya Pradesh,1,2010,Indians,Others,Female,0,5,4,0
Madhya Pradesh,1,2010,Indians,Others,Male,0,62,59,1
Madhya Pradesh,1,2010,Indians,Under Trials,Female,0,239,263,72
Madhya Pradesh,1,2010,Indians,Under Trials,Male,0,8795,5849,1295
Madhya Pradesh,1,2011,Foreigners,Convicts,Female,0,0,1,0
Madhya Pradesh,1,2011,Foreigners,Convicts,Male,0,13,10,0
Madhya Pradesh,1,2011,Foreigners,Detenus,Female,0,0,0,0
Madhya Pradesh,1,2011,Foreigners,Detenus,Male,0,0,0,0
